SolSuspensaoTotais,NitrogenioTotal,Clorofila,SolTotais,DBO,FosforoTotal,Nitratos,SolDissolvidosTotais,NitrogenioAmoniacal,Turbidez,Delta T,OD,TempAr,TempAmostra,pH,Município,Primavera,Inverno,Outono,Verao,Classe,Nome do manancial superficial,Date_x,Categoria do manancial superficial,Unidade,Resultado,UF,Região Geográfica,Outlier
23.922000031471253,3.7642699992656707,8.79859995663166,178.81,3.9376000034809113,0.1716700008511543,0.4347600074345246,121.095,0.27843999981880185,2.25,1.0999984741210938,6.690000057220459,30.799999237060547,29.700000762939453,2.0799999237060547,ANTONIO CARDOSO,0,0,0,1,1,RIO PARAGUACU,2020-02-14,rio,Cylindrospermopsis sp.,40328.0,BA,NORDESTE,1
21.850000019073487,3.6949600011110304,10.434599916040897,199.15,3.7719999957084656,0.16333000019192692,0.5126300056045875,118.31499984741211,0.26152000032365325,0.0,3.950000762939453,8.430000305175781,33.0,29.049999237060547,4.380000114440918,CANDEIAS,0,0,1,0,1,RIO PARAGUACU,2019-03-29,rio,Cylindrospermopsis sp.,34010.0,BA,NORDESTE,1
50.0,1.0,7.800000190734863,86.0,2.0,0.0399999991059303,0.0700000002980232,71.0,0.699999988079071,4.900000095367432,1.2999992370605469,6.730000019073486,27.0,25.700000762939453,8.84000015258789,CANDEIAS,0,1,0,0,1,RIO PARAGUACU,2018-09-21,rio,Cylindrospermopsis sp.,64400.0,BA,NORDESTE,1
50.0,1.0,1.409999966621399,68.0,3.0,0.0199999995529651,0.0199999995529651,58.0,0.4000000059604645,6.599999904632568,9.899999618530273,3.240000009536743,35.0,25.100000381469727,7.409999847412109,CABACEIRAS DO PARAGUACU,1,0,0,0,1,RIO PARAGUACU,2019-11-11,rio,Cylindrospermopsis sp.,33600.0,BA,NORDESTE,1
50.0,1.0,5.260000228881836,120.0,4.0,0.0399999991059303,0.0199999995529651,100.0,0.4000000059604645,7.699999809265137,4.700000762939453,6.699999809265137,34.0,29.299999237060547,7.46999979019165,CABACEIRAS DO PARAGUACU,1,0,0,0,1,RIO PARAGUACU,2019-11-11,rio,Cylindrospermopsis sp.,33600.0,BA,NORDESTE,1
50.0,1.0,3.5899999141693115,122.0,3.0,0.0399999991059303,0.0199999995529651,100.0,0.5,7.099999904632568,5.799999237060547,6.570000171661377,34.0,28.200000762939453,8.020000457763672,CABACEIRAS DO PARAGUACU,1,0,0,0,1,RIO PARAGUACU,2019-12-03,rio,Cylindrospermopsis sp.,42000.0,BA,NORDESTE,1
50.0,1.0,2.400000095367432,50.0,3.0,0.0199999995529651,0.0199999995529651,50.0,0.4000000059604645,11.399999618530272,7.6000003814697195,3.25,34.0,26.39999961853028,8.100000381469727,CABACEIRAS DO PARAGUACU,1,0,0,0,1,RIO PARAGUACU,2019-12-03,rio,Cylindrospermopsis sp.,42000.0,BA,NORDESTE,1
50.0,1.0,3.640000104904175,117.0,2.0,0.0199999995529651,0.0199999995529651,98.0,0.4000000059604645,19.0,1.5,5.789999961853027,22.0,20.5,7.559999942779541,CABACEIRAS DO PARAGUACU,0,1,0,0,1,RIO PARAGUACU,2018-08-06,rio,Cylindrospermopsis sp.,20000.0,BA,NORDESTE,1
50.0,1.0,1.3600000143051147,50.0,2.0,0.0199999995529651,0.0199999995529651,50.0,0.4000000059604645,4.199999809265137,3.700000762939453,4.199999809265137,22.0,18.299999237060547,6.309999942779541,CABACEIRAS DO PARAGUACU,0,1,0,0,1,RIO PARAGUACU,2018-08-06,rio,Cylindrospermopsis sp.,20000.0,BA,NORDESTE,1
21.666000018119814,4.023690012097359,9.378999952375889,118.97,3.6933000087738037,0.16775000020861625,0.47344000806100667,107.58199996948242,0.2739900003001094,5.4820999521017075,4.189998626708984,6.96999979019165,32.599998474121094,28.40999984741211,6.460000038146973,CANDEIAS,0,0,1,0,1,RIO PARAGUACU,2019-04-22,rio,Cylindrospermopsis sp.,45933.0,BA,NORDESTE,1
50.0,1.0,13.800000190734863,220.0,2.0,0.0799999982118606,0.0199999995529651,172.0,0.4000000059604645,5.400000095367432,1.7999992370605469,7.820000171661377,28.0,26.200000762939453,7.440000057220459,CABACEIRAS DO PARAGUACU,0,1,0,0,1,RIO PARAGUACU,2018-07-30,rio,Cylindrospermopsis sp.,39000.0,BA,NORDESTE,1
86.0,1.0,106.0,662.0,4.0,0.2199999988079071,0.0599999986588954,544.0,0.4000000059604645,32.0,1.7000007629394531,10.5,29.0,27.299999237060547,8.5600004196167,CABACEIRAS DO PARAGUACU,0,1,0,0,1,RIO PARAGUACU,2018-07-30,rio,Cylindrospermopsis sp.,39000.0,BA,NORDESTE,1
23.532000014781953,3.6312099945545198,9.856899841725827,200.07,4.224400012493134,0.1347899996768683,0.6512200044933707,123.99,0.24619000017642975,0.0,3.700000762939453,8.109999656677246,27.0,23.299999237060547,6.099999904632568,CABACEIRAS DO PARAGUACU,1,0,0,0,1,RIO PARAGUACU,2019-10-02,rio,Cylindrospermopsis sp.,20800.0,BA,NORDESTE,1
50.0,1.0,19.799999237060547,192.0,2.0,0.0900000035762786,0.0199999995529651,176.0,0.4000000059604645,5.699999809265137,1.6000003814697195,8.579999923706055,29.0,27.39999961853028,8.479999542236328,CONCEICAO DA FEIRA,1,0,0,0,1,RIO PARAGUACU,2018-10-23,rio,Cylindrospermopsis sp.,39000.0,BA,NORDESTE,1
50.0,1.0,0.4000000059604645,96.0,2.0,0.0199999995529651,0.0199999995529651,72.0,0.4000000059604645,1.2999999523162842,-1.3999996185302805,6.360000133514404,27.0,28.39999961853028,4.199999809265137,CABACEIRAS DO PARAGUACU,0,0,1,0,1,RIO PARAGUACU,2018-03-26,rio,Cylindrospermopsis sp.,33000.0,BA,NORDESTE,1
184.0,1.0,2.549999952316284,318.0,3.0,0.2199999988079071,0.1400000005960464,126.0,0.4000000059604645,210.0,-1.0,5.539999961853027,30.0,31.0,7.0,CABACEIRAS DO PARAGUACU,0,0,1,0,1,RIO PARAGUACU,2018-03-26,rio,Cylindrospermopsis sp.,33000.0,BA,NORDESTE,1
50.0,1.0,0.4000000059604645,70.0,2.0,0.0199999995529651,0.0199999995529651,66.0,0.4000000059604645,2.5999999046325684,-1.2000007629394531,7.449999809265137,27.0,28.200000762939453,4.21999979019165,CABACEIRAS DO PARAGUACU,0,0,1,0,1,RIO PARAGUACU,2018-03-26,rio,Cylindrospermopsis sp.,33000.0,BA,NORDESTE,1
50.0,1.0,1.7899999618530271,92.0,2.0,0.0299999993294477,0.0199999995529651,80.0,0.4000000059604645,15.0,-1.0,6.380000114440918,29.0,30.0,7.699999809265137,CABACEIRAS DO PARAGUACU,0,0,1,0,1,RIO PARAGUACU,2018-03-26,rio,Cylindrospermopsis sp.,33000.0,BA,NORDESTE,1
50.0,1.0,0.4000000059604645,105.0,2.0,0.0199999995529651,0.0199999995529651,86.0,0.4000000059604645,2.0999999046325684,-2.0,7.25,29.0,31.0,7.360000133514404,CABACEIRAS DO PARAGUACU,0,0,1,0,1,RIO PARAGUACU,2018-03-26,rio,Cylindrospermopsis sp.,33000.0,BA,NORDESTE,1
50.0,1.0,1.659999966621399,85.0,2.0,0.0199999995529651,0.0700000002980232,76.0,0.4000000059604645,6.099999904632568,-2.0,6.239999771118164,29.0,31.0,6.900000095367432,CABACEIRAS DO PARAGUACU,0,0,1,0,1,RIO PARAGUACU,2018-04-02,rio,Cylindrospermopsis sp.,21750.0,BA,NORDESTE,1
50.0,1.0,1.659999966621399,85.0,2.0,0.0199999995529651,0.0700000002980232,76.0,0.4000000059604645,6.099999904632568,-2.0,6.239999771118164,29.0,31.0,6.900000095367432,CABACEIRAS DO PARAGUACU,0,0,1,0,1,RIO PARAGUACU,2018-04-02,rio,Cylindrospermopsis sp.,39200.0,BA,NORDESTE,1
21.768000020980836,4.076080008745193,9.519499965906142,179.94,3.8737000012397766,0.16876000046730041,0.4628400092059746,128.38199996948242,0.26635000022128225,4.402299957275391,2.7399997711181605,6.800000190734863,32.0,29.26000022888184,5.519999980926514,CANDEIAS,0,0,1,0,1,RIO PARAGUACU,2019-04-24,rio,Cylindrospermopsis sp.,45933.0,BA,NORDESTE,1
50.0,1.0,1.7400000095367432,50.0,2.0,0.0199999995529651,0.0199999995529651,50.0,0.4000000059604645,1.2999999523162842,-1.3999996185302805,4.690000057220459,19.0,20.39999961853028,6.210000038146973,CABACEIRAS DO PARAGUACU,0,1,0,0,1,RIO PARAGUACU,2018-09-17,rio,Cylindrospermopsis sp.,21420.0,BA,NORDESTE,1
50.0,1.0,0.9800000190734864,50.0,2.0,0.0299999993294477,0.1700000017881393,50.0,0.4000000059604645,3.200000047683716,2.799999237060547,7.159999847412109,26.0,23.200000762939453,5.590000152587891,CABACEIRAS DO PARAGUACU,0,1,0,0,1,RIO PARAGUACU,2018-09-17,rio,Cylindrospermopsis sp.,21420.0,BA,NORDESTE,1
50.0,1.0,0.4000000059604645,96.0,2.0,0.0199999995529651,0.0199999995529651,72.0,0.4000000059604645,1.2999999523162842,-1.3999996185302805,6.360000133514404,27.0,28.39999961853028,4.199999809265137,CABACEIRAS DO PARAGUACU,0,0,1,0,1,RIO PARAGUACU,2018-03-26,rio,Cylindrospermopsis sp.,35000.0,BA,NORDESTE,1
184.0,1.0,2.549999952316284,318.0,3.0,0.2199999988079071,0.1400000005960464,126.0,0.4000000059604645,210.0,-1.0,5.539999961853027,30.0,31.0,7.0,CABACEIRAS DO PARAGUACU,0,0,1,0,1,RIO PARAGUACU,2018-03-26,rio,Cylindrospermopsis sp.,35000.0,BA,NORDESTE,1
50.0,1.0,0.4000000059604645,70.0,2.0,0.0199999995529651,0.0199999995529651,66.0,0.4000000059604645,2.5999999046325684,-1.2000007629394531,7.449999809265137,27.0,28.200000762939453,4.21999979019165,CABACEIRAS DO PARAGUACU,0,0,1,0,1,RIO PARAGUACU,2018-03-26,rio,Cylindrospermopsis sp.,35000.0,BA,NORDESTE,1
50.0,1.0,1.7899999618530271,92.0,2.0,0.0299999993294477,0.0199999995529651,80.0,0.4000000059604645,15.0,-1.0,6.380000114440918,29.0,30.0,7.699999809265137,CABACEIRAS DO PARAGUACU,0,0,1,0,1,RIO PARAGUACU,2018-03-26,rio,Cylindrospermopsis sp.,35000.0,BA,NORDESTE,1
50.0,1.0,0.4000000059604645,105.0,2.0,0.0199999995529651,0.0199999995529651,86.0,0.4000000059604645,2.0999999046325684,-2.0,7.25,29.0,31.0,7.360000133514404,CABACEIRAS DO PARAGUACU,0,0,1,0,1,RIO PARAGUACU,2018-03-26,rio,Cylindrospermopsis sp.,35000.0,BA,NORDESTE,1
50.0,1.0,1.7400000095367432,50.0,2.0,0.0199999995529651,0.0199999995529651,50.0,0.4000000059604645,1.2999999523162842,-1.3999996185302805,4.690000057220459,19.0,20.39999961853028,6.210000038146973,CABACEIRAS DO PARAGUACU,0,1,0,0,1,RIO PARAGUACU,2018-09-17,rio,Cylindrospermopsis sp.,24500.0,BA,NORDESTE,1
50.0,1.0,0.9800000190734864,50.0,2.0,0.0299999993294477,0.1700000017881393,50.0,0.4000000059604645,3.200000047683716,2.799999237060547,7.159999847412109,26.0,23.200000762939453,5.590000152587891,CABACEIRAS DO PARAGUACU,0,1,0,0,1,RIO PARAGUACU,2018-09-17,rio,Cylindrospermopsis sp.,24500.0,BA,NORDESTE,1
50.0,1.0,3.5899999141693115,122.0,3.0,0.0399999991059303,0.0199999995529651,100.0,0.5,7.099999904632568,5.799999237060547,6.570000171661377,34.0,28.200000762939453,8.020000457763672,CABACEIRAS DO PARAGUACU,1,0,0,0,1,RIO PARAGUACU,2019-12-05,rio,Cylindrospermopsis sp.,31920.0,BA,NORDESTE,1
50.0,1.0,2.400000095367432,50.0,3.0,0.0199999995529651,0.0199999995529651,50.0,0.4000000059604645,11.399999618530272,7.6000003814697195,3.25,34.0,26.39999961853028,8.100000381469727,CABACEIRAS DO PARAGUACU,1,0,0,0,1,RIO PARAGUACU,2019-12-05,rio,Cylindrospermopsis sp.,31920.0,BA,NORDESTE,1
19.64600000858307,4.074340023398399,10.796599889397621,118.98,3.4882000172138214,0.1778999999165535,0.34306000880431387,110.665,0.25655000045895576,10.47570021569729,2.940000534057617,6.25,33.0,30.059999465942383,7.440000057220459,CABACEIRAS DO PARAGUACU,0,0,0,1,1,RIO PARAGUACU,2020-02-14,rio,Cylindrospermopsis sp.,21000.0,BA,NORDESTE,1
19.64600000858307,4.074340023398399,10.796599889397621,118.98,3.4882000172138214,0.1778999999165535,0.34306000880431387,110.665,0.25655000045895576,10.47570021569729,2.940000534057617,6.25,33.0,30.059999465942383,7.440000057220459,ANTONIO CARDOSO,0,0,0,1,1,RIO PARAGUACU,2020-02-14,rio,Cylindrospermopsis sp.,40328.0,BA,NORDESTE,1
21.666000018119814,4.023690012097359,9.378999952375889,118.97,3.6933000087738037,0.16775000020861625,0.47344000806100667,107.58199996948242,0.2739900003001094,5.4820999521017075,4.189998626708984,6.96999979019165,32.599998474121094,28.40999984741211,6.460000038146973,CANDEIAS,0,0,1,0,1,RIO PARAGUACU,2019-04-24,rio,Cylindrospermopsis sp.,45933.0,BA,NORDESTE,1
50.0,1.0,0.7099999785423279,84.0,2.0,0.0199999995529651,0.1000000014901161,74.0,0.4000000059604645,3.299999952316284,1.1000003814697195,5.760000228881836,27.0,25.89999961853028,7.400000095367432,CABACEIRAS DO PARAGUACU,0,1,0,0,1,RIO PARAGUACU,2018-09-17,rio,Cylindrospermopsis sp.,21420.0,BA,NORDESTE,1
50.0,1.0,0.4000000059604645,156.0,2.0,0.0199999995529651,0.0299999993294477,150.0,0.4000000059604645,1.7999999523162842,-0.6000003814697266,8.550000190734863,29.0,29.600000381469727,6.639999866485596,CABACEIRAS DO PARAGUACU,0,1,0,0,1,RIO PARAGUACU,2018-09-17,rio,Cylindrospermopsis sp.,21420.0,BA,NORDESTE,1
50.0,1.0,1.0399999618530271,100.0,2.0,0.0199999995529651,0.0900000035762786,82.0,0.4000000059604645,2.700000047683716,1.1000003814697195,6.679999828338623,28.0,26.89999961853028,7.590000152587891,CABACEIRAS DO PARAGUACU,0,1,0,0,1,RIO PARAGUACU,2018-09-17,rio,Cylindrospermopsis sp.,21420.0,BA,NORDESTE,1
50.0,1.0,1.7899999618530271,100.0,2.0,0.0199999995529651,0.0199999995529651,100.0,0.4000000059604645,7.5,-2.6000003814697266,5.039999961853027,22.0,24.600000381469727,7.090000152587891,CABACEIRAS DO PARAGUACU,0,1,0,0,1,RIO PARAGUACU,2018-09-17,rio,Cylindrospermopsis sp.,21420.0,BA,NORDESTE,1
50.0,1.0,0.7099999785423279,84.0,2.0,0.0199999995529651,0.1000000014901161,74.0,0.4000000059604645,3.299999952316284,1.1000003814697195,5.760000228881836,27.0,25.89999961853028,7.400000095367432,CABACEIRAS DO PARAGUACU,0,1,0,0,1,RIO PARAGUACU,2018-09-17,rio,Cylindrospermopsis sp.,24500.0,BA,NORDESTE,1
50.0,1.0,0.4000000059604645,156.0,2.0,0.0199999995529651,0.0299999993294477,150.0,0.4000000059604645,1.7999999523162842,-0.6000003814697266,8.550000190734863,29.0,29.600000381469727,6.639999866485596,CABACEIRAS DO PARAGUACU,0,1,0,0,1,RIO PARAGUACU,2018-09-17,rio,Cylindrospermopsis sp.,24500.0,BA,NORDESTE,1
50.0,1.0,1.0399999618530271,100.0,2.0,0.0199999995529651,0.0900000035762786,82.0,0.4000000059604645,2.700000047683716,1.1000003814697195,6.679999828338623,28.0,26.89999961853028,7.590000152587891,CABACEIRAS DO PARAGUACU,0,1,0,0,1,RIO PARAGUACU,2018-09-17,rio,Cylindrospermopsis sp.,24500.0,BA,NORDESTE,1
50.0,1.0,1.7899999618530271,100.0,2.0,0.0199999995529651,0.0199999995529651,100.0,0.4000000059604645,7.5,-2.6000003814697266,5.039999961853027,22.0,24.600000381469727,7.090000152587891,CABACEIRAS DO PARAGUACU,0,1,0,0,1,RIO PARAGUACU,2018-09-17,rio,Cylindrospermopsis sp.,24500.0,BA,NORDESTE,1
11.720000059604645,3.456440001130104,22.960600042939188,5945.33,4.100300023555755,0.15997000053524968,0.43707000503316523,4841.38,0.26676000069826844,7.090000152587891,0.7729998779296875,7.198200006484985,26.0,24.932000102996827,7.0,SAO MIGUEL DAS MATAS,1,0,0,0,1,RIO SAO MIGUEL,2017-09-25,rio,Cylindrospermopsis sp.,45320.0,BA,NORDESTE,1
181.35599999904633,4.512630007266998,12.113799943625928,319.69,4.600800006389618,0.28659000393003226,0.529980008113198,141.78399993896485,0.4486200003139675,182.3999938964844,-2.6000003814697266,7.440000057220459,23.5,26.100000381469727,7.400000095367432,SAO MIGUEL DAS MATAS,1,0,0,0,1,RIO SAO MIGUEL,2017-09-25,rio,Cylindrospermopsis sp.,45320.0,BA,NORDESTE,1
50.0,2.0,1.090000033378601,112.0,3.0,0.2800000011920929,0.3600000143051147,88.0,1.5,16.0,0.8999996185302734,4.889999866485596,25.0,24.100000381469727,6.449999809265137,ITAPE,1,0,0,0,1,RIO COLONIA,2016-10-13,rio,Cylindrospermopsis sp.,23600.0,BA,NORDESTE,1
50.0,3.0,32.79999923706055,1178.0,8.0,0.050000000745058,0.0199999995529651,1056.0,0.4000000059604645,35.0,-0.7999992370605469,13.0,28.0,28.799999237060547,8.9399995803833,ITAPE,1,0,0,0,1,RIO COLONIA,2016-10-13,rio,Cylindrospermopsis sp.,23600.0,BA,NORDESTE,1
17.0,2.5,3.5726000291109083,119.19,2.400000095367432,0.090999998152256,1.7000000476837158,104.0,0.0920000001788139,18.0,1.8999996185302663,7.010000228881836,25.799999237060547,23.89999961853028,7.210000038146973,UNIAO DA VITORIA,1,0,0,0,1,RIO IGUACU,2019-11-11,rio,Cylindrospermopsis sp.,27946.0,PR,SUL,1
22.0,2.700000047683716,3.296100025177002,114.29,2.799999952316284,0.1000000014901161,1.7999999523162842,93.0,0.1299999952316284,24.0,-5.0,7.199999809265137,17.0,22.0,6.800000190734863,UNIAO DA VITORIA,1,0,0,0,1,RIO IGUACU,2019-11-11,rio,Cylindrospermopsis sp.,27946.0,PR,SUL,1
46.0,4.599999904632568,13.371999950110911,185.0,5.599999904632568,0.3499999940395355,2.900000095367432,132.0,0.0430000014603138,32.0,2.299999237060547,6.440000057220459,27.0,24.700000762939453,7.099999904632568,UNIAO DA VITORIA,1,0,0,0,1,RIO IGUACU,2019-11-11,rio,Cylindrospermopsis sp.,27946.0,PR,SUL,1
2.0,0.2599999904632568,7.1629000338912014,28.0,1.5,0.0070000002160668,0.1700000017881393,26.0,0.0529999993741512,2.0,8.60000038146972,10.0,27.5,18.89999961853028,7.699999809265137,CUBATAO,0,1,0,0,1,CUBATAO,2020-07-22,rio,Cylindrospermopsis sp.,46833.0,SP,SUDESTE,1
16.66199999332428,4.118160006105899,19.95069979906082,6300.82,4.579900023937225,0.23533000122755765,0.6123200066247955,4335.039000091553,0.2538700002990663,35.0,2.5851000022888178,6.859600014686585,29.063300132751465,25.1299991607666,6.599999904632568,CUBATAO,1,0,0,0,1,CUBATAO,2020-10-21,rio,Cylindrospermopsis sp.,20401.0,SP,SUDESTE,1
1.0,4.792679991722107,6.620299907922745,56.0,4.044799978733063,0.11659000010229645,0.6128200034890324,56.0,0.4149900008365512,26.0,2.9162997817993164,6.145900032520294,25.74399995803833,23.309999465942383,7.199999809265137,CUBATAO,1,0,0,0,1,CUBATAO,2020-10-21,rio,Cylindrospermopsis sp.,20401.0,SP,SUDESTE,1
15.0,6.0,3.0,52.72,4.0,0.0920000001788139,0.2960000038146972,22.0,0.5,5.28000020980835,1.1000003814697266,6.800000190734863,18.0,16.899999618530273,6.329999923706055,CUBATAO,0,0,1,0,1,CUBATAO,2020-06-08,rio,Cylindrospermopsis sp.,26230.0,SP,SUDESTE,1
1.0,4.736099990904331,6.640699881613255,53.0,2.991599988937378,0.05603999993763862,0.536110003599897,53.0,0.42709000026807187,0.0,4.469800109863281,7.045700016021729,23.453000011444093,19.040000915527344,7.03000020980835,CUBATAO,0,1,0,0,1,CUBATAO,2020-08-10,rio,Cylindrospermopsis sp.,58993.0,SP,SUDESTE,1
12.943999996185303,4.003030012249947,30.82280015408993,1900.56,4.2263000249862674,0.13064000035636125,0.38226000155787915,2755.59,0.34728000093251465,14.199999809265137,4.180800113677979,8.173700008392334,23.116000003814698,18.780000686645508,6.579999923706055,CUBATAO,0,1,0,0,1,CUBATAO,2020-08-10,rio,Cylindrospermopsis sp.,58993.0,SP,SUDESTE,1
31.301999986171722,3.8577800089120866,19.461699877381324,80.75,4.029200030565262,0.12882000051438808,0.36447000430431215,75.11,0.31197000086307525,8.529999732971191,4.62250020980835,9.829999923706056,23.10800001144409,18.145000457763672,6.940000057220459,CUBATAO,0,1,0,0,1,CUBATAO,2021-08-23,rio,Cylindrospermopsis sp.,61908.0,SP,SUDESTE,1
69.45399999856949,2.073539990782738,1.0,60.0,6.230499949455261,0.0070000002160668,0.3400000035762787,54.0,1.0,2.9100000858306885,3.1000003814697266,9.199999809265137,21.600000381469727,18.5,6.829999923706055,CUBATAO,0,1,0,0,1,CUBATAO,2020-06-22,rio,Cylindrospermopsis sp.,20703.0,SP,SUDESTE,1
2.0,0.2599999904632568,7.1629000338912014,28.0,1.5,0.0070000002160668,0.1700000017881393,26.0,0.0529999993741512,2.0,8.60000038146972,10.0,27.5,18.89999961853028,7.699999809265137,CUBATAO,0,1,0,0,1,CUBATAO,2020-07-28,rio,Cylindrospermopsis sp.,71757.0,SP,SUDESTE,1
2.200000047683716,0.4000000059604645,7.165500037670135,35.23,1.5,0.0219999998807907,0.2399999946355819,45.0,0.0410000011324882,2.400000095367432,6.0,10.050000190734863,22.0,16.0,7.360000133514404,CUBATAO,0,1,0,0,1,CUBATAO,2020-08-10,rio,Cylindrospermopsis sp.,58993.0,SP,SUDESTE,1
48.95600001335144,2.421839992403984,3.049999952316284,52.0,5.407699961662292,0.0209999997168779,0.4000000059604645,50.0,1.0,18.799999237060547,5.399999618530273,8.399999618530273,25.0,19.600000381469727,7.050000190734863,CUBATAO,0,0,1,0,1,CUBATAO,2021-06-15,rio,Cylindrospermopsis sp.,20100.0,SP,SUDESTE,1
68.30599999904632,2.180409991145134,1.0,50.0,6.124399933815003,0.0070000002160668,0.3499999940395355,50.0,1.0,1.0700000524520874,6.100000381469727,9.300000190734863,24.0,17.899999618530273,7.260000228881836,CUBATAO,1,0,0,0,1,CUBATAO,2020-11-11,rio,Cylindrospermopsis sp.,28140.0,SP,SUDESTE,1
1.0,4.736099990904331,6.640699881613255,53.0,2.991599988937378,0.05603999993763862,0.536110003599897,53.0,0.42709000026807187,0.0,4.469800109863281,7.045700016021729,23.453000011444093,19.040000915527344,7.03000020980835,CUBATAO,0,1,0,0,1,CUBATAO,2020-08-17,rio,Cylindrospermopsis sp.,22914.0,SP,SUDESTE,1
15.0,6.0,3.0,47.7,4.0,0.0299999993294477,0.4900000095367431,20.0,0.5,31.200000762939453,6.440000534057617,6.5,26.0,19.559999465942383,7.130000114440918,CUBATAO,0,1,0,0,1,CUBATAO,2020-06-22,rio,Cylindrospermopsis sp.,20703.0,SP,SUDESTE,1
12.943999996185303,4.003030012249947,30.82280015408993,1900.56,4.2263000249862674,0.13064000035636125,0.38226000155787915,2755.59,0.34728000093251465,14.199999809265137,4.180800113677979,8.173700008392334,23.116000003814698,18.780000686645508,6.579999923706055,CUBATAO,0,1,0,0,1,CUBATAO,2020-08-17,rio,Cylindrospermopsis sp.,22914.0,SP,SUDESTE,1
15.0,6.0,3.0,6184.55,4.190000057220459,0.0820000022649765,0.6779999732971191,3598.0,0.5,16.5,0.6000003814697266,5.099999904632568,24.100000381469727,23.5,6.670000076293945,CUBATAO,0,1,0,0,1,CUBATAO,2020-06-22,rio,Cylindrospermopsis sp.,20703.0,SP,SUDESTE,1
2.200000047683716,0.4000000059604645,7.165500037670135,35.23,1.5,0.0219999998807907,0.2399999946355819,45.0,0.0410000011324882,2.400000095367432,6.0,10.050000190734863,22.0,16.0,7.360000133514404,CUBATAO,0,1,0,0,1,CUBATAO,2020-08-17,rio,Cylindrospermopsis sp.,22914.0,SP,SUDESTE,1
2.0,0.3600000143051147,4.474700015485286,41.16,1.899999976158142,0.0280000008642673,0.1000000014901161,40.0,0.0309999994933605,2.0,5.0,8.739999771118164,29.0,24.0,7.900000095367432,CUBATAO,1,0,0,0,1,CUBATAO,2020-11-11,rio,Cylindrospermopsis sp.,28140.0,SP,SUDESTE,1
21.615999987125395,1.6443200063705445,4.08460005313158,118.41,3.7719000124931337,0.13207999990321695,0.26543000515550375,102.29400024414062,0.26713000094518063,3.5,8.510000228881836,7.599999904632568,26.0,17.489999771118164,8.079999923706055,PIRACAIA,0,1,0,0,1,RIO DA CACHOEIRA,2017-07-25,rio,Cylindrospermopsis sp.,50652.0,SP,SUDESTE,1
24.310000040531158,3.4381199982762336,7.889800012409687,128.52,4.129000008106232,0.1567899999395013,0.4751000045053661,113.32,0.1850200005620718,0.800000011920929,1.3251999282836915,7.349999904632568,27.0,26.053899898529053,7.679999828338623,PIRACAIA,1,0,0,0,1,RIO DA CACHOEIRA,2021-10-25,rio,Cylindrospermopsis sp.,83664.0,SP,SUDESTE,1
23.87000004053116,3.4381199982762336,7.88280001193285,117.86,4.136000008583069,0.1562000000104308,0.47645000455901027,111.84,0.1850200005620718,0.800000011920929,1.3261999320983884,7.389999866485596,27.0,26.053899898529053,7.639999866485596,PIRACAIA,1,0,0,0,1,RIO DA CACHOEIRA,2021-10-25,rio,Cylindrospermopsis sp.,83664.0,SP,SUDESTE,1
23.300000042915343,3.432119999229908,7.644500006735325,115.78,4.06800000667572,0.15589999992400408,0.4939100049994886,101.51199996948242,0.18522000033408403,0.800000011920929,1.2055999183654789,7.389999866485596,27.0,25.990799884796143,7.480000019073486,PIRACAIA,1,0,0,0,1,RIO DA CACHOEIRA,2021-10-25,rio,Cylindrospermopsis sp.,83664.0,SP,SUDESTE,1
22.60199999809265,3.968820008933544,9.73169991016388,179.4,3.598800013065338,0.14384999986737965,0.5870200084382668,138.01,0.2726900007762015,12.646100139021874,8.020000457763672,6.989999771118164,33.0,24.979999542236328,6.639999866485596,PIRACAIA,1,0,0,0,1,RIO DA CACHOEIRA,2018-12-17,rio,Cylindrospermopsis sp.,27762.0,SP,SUDESTE,1
22.60199999809265,3.9638200089335442,9.73169991016388,179.4,3.5788000130653383,0.14384999986737965,0.5973200081521646,138.01,0.2726900007762015,12.644100139737128,8.040000915527344,7.010000228881836,33.0,24.959999084472656,6.619999885559082,PIRACAIA,1,0,0,0,1,RIO DA CACHOEIRA,2018-12-17,rio,Cylindrospermopsis sp.,27762.0,SP,SUDESTE,1
22.881999998092653,3.9638200089335442,9.76309991121292,179.4,3.5788000130653383,0.143869999833405,0.5973200081521646,138.05,0.2826900007016957,12.594000137448312,8.010000228881836,7.039999961853027,33.0,24.989999771118164,6.599999904632568,PIRACAIA,1,0,0,0,1,RIO DA CACHOEIRA,2018-12-17,rio,Cylindrospermopsis sp.,27762.0,SP,SUDESTE,1
24.81600001335144,3.4871099960803984,5.77949992865324,115.5,4.06060001373291,0.1293499998003244,0.5781300062779338,85.21,0.23993000064045192,0.3000000119209289,2.639999389648441,7.329999923706055,25.0,22.36000061035156,7.179999828338623,PIRACAIA,1,0,0,0,1,RIO DA CACHOEIRA,2020-11-09,rio,Cylindrospermopsis sp.,208698.0,SP,SUDESTE,1
24.11600001335144,3.5001099956035615,5.77949992865324,115.5,4.08060001373291,0.1315599998831749,0.5781300062779338,85.17,0.23993000064045192,0.3000000119209289,2.639999389648441,7.320000171661377,25.0,22.36000061035156,7.150000095367432,PIRACAIA,1,0,0,0,1,RIO DA CACHOEIRA,2020-11-09,rio,Cylindrospermopsis sp.,208698.0,SP,SUDESTE,1
