Região Geográfica,UF,Município,Código IBGE,Date,Data_da_coleta,Categoria do manancial superficial,Unidade,Resultado,Nome_Rio_sisagua,Estacao_Codigo_split,Nome_Municipio,Profundidade,TempAr,TempAmostra,pH,Turbidez,CondutividadeEletrica,CondutividadeEspecifica,DBO,OD,SolTotais,SolSuspensaoTotais,SolDissolvidosTotais,NitrogenioTotal,NitrogenioAmoniacal,Nitratos,FosforoTotal,Ano,Clorofila,ODsaturacao,DescargaLiquida,OrtofosfatoTotal,Latitude,Longitude,Altitude,Classe
SUDESTE,SP,JAGUARIUNA,352470,2023-07-02,2023-07-12,rio,Cylindrospermopsis sp.,420,RIO JAGUARI,21249000,JAGUARIUNA,0.2000000029802322,24.0,18.0,7.28000020980835,6.079999923706055,,122.3000030517578,,7.059999942779541,,,,,,,,2023,,,,,-22.7086,-46.9869,568.0,0
SUDESTE,SP,SAO JOSE DO RIO PRETO,354980,2019-03-13,2019-03-14,rio,Microcystis sp.,3960,RIO PRETO,21499000,SAO JOSE DO RIO PRETO,,25.100000381469727,27.799999237060547,7.25,13.0,,102.8000030517578,2.0,4.630000114440918,82.0,,79.0,,,0.1500000059604644,0.0799999982118606,2019,,,,,-20.8094,-49.3761,480.0,0
SUDESTE,SP,VOTORANTIM,355700,2019-09-19,2019-09-30,rio,Geitlerinema sp.,940,RIO SOROCABA,21572000,VOTORANTIM,,26.600000381469727,22.5,8.380000114440918,4.099999904632568,,87.30000305175781,2.0,8.5,60.0,,50.0,,,0.050000000745058,0.0099999997764825,2019,,,,,-23.6117,-47.3978,845.0,0
SUDESTE,SP,VOTORANTIM,355700,2019-11-28,2019-12-12,rio,Pseudoanabaena sp.,200,RIO SOROCABA,21572000,VOTORANTIM,,21.899999618530277,23.299999237060547,7.690000057220459,6.300000190734863,,89.4000015258789,2.0,8.100000381469727,50.0,,50.0,,,0.0860000029206276,0.0099999997764825,2019,18.709999084472656,,,,-23.6117,-47.3978,845.0,0
SUDESTE,SP,AMERICANA,350160,2020-06-23,2020-06-29,rio,Pseudoanabaena sp.,265,RIO PIRACICABA,21017000,AMERICANA,,20.0,20.200000762939453,6.900000095367432,26.0,,222.0,,6.199999809265137,168.0,,134.0,,0.699999988079071,2.2100000381469727,0.1000000014901161,2020,5.300000190734863,,,0.0199999995529651,-22.7108,-47.3228,526.0,0
SUDESTE,SP,MARILIA,352900,2021-08-10,2021-08-23,rio,Microcystis sp.,580,RIO DO PEIXE,21292000,MARILIA,,13.100000381469728,15.199999809265137,7.800000190734863,11.0,,248.0,4.0,8.600000381469727,174.0,,165.0,,0.3400000035762787,3.220000028610229,0.209999993443489,2021,7.570000171661377,,,1.0,-22.3031,-50.0478,,0
SUDESTE,SP,JAGUARIUNA,352470,2022-01-27,2022-02-04,rio,Aphanocapsa sp.,770,RIO JAGUARI,21249000,JAGUARIUNA,0.4399999976158142,29.5,26.600000381469727,7.090000152587891,,,0.9900000095367432,,6.5,,,,,,,,2022,,,,,-22.7086,-46.9869,568.0,0
SUDESTE,SP,JAGUARIUNA,352470,2023-01-29,2023-02-01,rio,Cylindrospermopsis sp.,1773,RIO JAGUARI,21249000,JAGUARIUNA,0.4300000071525574,28.100000381469727,25.600000381469727,7.090000152587891,53.63999938964844,,96.0999984741211,,6.579999923706055,,,,,,,,2023,,,,,-22.7086,-46.9869,568.0,0
SUDESTE,SP,JAGUARIUNA,352470,2023-01-29,2023-02-01,rio,Cylindrospermopsis sp.,1773,RIO JAGUARI,21249000,JAGUARIUNA,0.4300000071525574,28.100000381469727,25.600000381469727,7.139999866485596,54.13999938964844,,96.0999984741211,,6.559999942779541,,,,,,,,2023,,,,,-22.7086,-46.9869,568.0,0
SUDESTE,SP,JAGUARIUNA,352470,2023-01-29,2023-02-01,rio,Cylindrospermopsis sp.,1773,RIO JAGUARI,21249000,JAGUARIUNA,0.449999988079071,28.100000381469727,25.600000381469727,7.099999904632568,53.470001220703125,,96.0999984741211,,6.590000152587891,,,,,,,,2023,,,,,-22.7086,-46.9869,568.0,0
SUDESTE,SP,ARACATUBA,350280,2019-11-21,2019-12-03,ribeirao,Raphidiopsis sp.,105,RIBEIRAO BAGUACU,21029000,ARACATUBA,,32.400001525878906,26.100000381469727,6.800000190734863,16.0,,124.0,2.0,3.700000047683716,112.0,,108.0,,,0.6800000071525574,0.0599999986588954,2019,0.5600000023841858,,,,-21.2219,-50.4286,340.0,0
SUDESTE,SP,ARACATUBA,350280,2019-05-07,2019-05-15,ribeirao,Planktolyngbya sp.,70,RIBEIRAO BAGUACU,21029000,ARACATUBA,,23.799999237060547,23.799999237060547,7.0,24.0,,104.0,2.0,5.699999809265137,113.0,,100.0,,,0.6299999952316284,0.0599999986588954,2019,0.5600000023841858,,,,-21.2219,-50.4286,340.0,0
SUDESTE,SP,SANTA GERTRUDES,354670,2017-11-29,2017-12-08,corrego,Dolichospermum sp.,37,CORREGO SANTA GERTRUDES,21466000,SANTA GERTRUDES,,,23.899999618530277,7.0,21.0,,,2.0,6.800000190734863,,59.0,50.0,,0.1000000014901161,,,2017,5.699999809265137,,,,-22.4528,-47.52,580.0,0
SUDESTE,SP,VOTORANTIM,355700,2019-05-16,2019-05-27,rio,Dolichospermum sp.,780,RIO SOROCABA,21572000,VOTORANTIM,,19.700000762939453,22.799999237060547,6.449999809265137,3.4600000381469727,,89.5,3.0,5.800000190734863,100.0,,100.0,,,0.2000000029802322,0.0199999995529651,2019,14.699999809265137,,,,-23.6117,-47.3978,845.0,0
SUDESTE,SP,AMERICANA,350160,2020-06-23,2020-06-29,rio,Aphanocapsa sp.,1351,RIO PIRACICABA,21017000,AMERICANA,,20.0,20.200000762939453,6.900000095367432,26.0,,222.0,,6.199999809265137,168.0,,134.0,,0.699999988079071,2.2100000381469727,0.1000000014901161,2020,5.300000190734863,,,0.0199999995529651,-22.7108,-47.3228,526.0,0
SUDESTE,SP,PIRASSUNUNGA,353930,2021-06-09,2021-06-14,ribeirao,Geitlerinema sp.,105,RIBEIRAO DO ROQUE,21394000,PIRASSUNUNGA,,21.799999237060547,18.600000381469727,7.320000171661377,6.400000095367432,,44.29999923706055,2.0,8.619999885559082,50.0,,50.0,,0.050000000745058,0.8899999856948853,0.0299999993294477,2021,1.0,,,0.0199999995529651,-22.0272,-47.3039,558.0,0
SUDESTE,SP,VOTORANTIM,355700,2019-11-28,2019-12-12,rio,Geitlerinema sp.,25862,RIO SOROCABA,21572000,VOTORANTIM,,21.899999618530277,23.299999237060547,7.690000057220459,6.300000190734863,,89.4000015258789,2.0,8.100000381469727,50.0,,50.0,,,0.0860000029206276,0.0099999997764825,2019,18.709999084472656,,,,-23.6117,-47.3978,845.0,1
SUDESTE,SP,PIRACICABA,353870,2020-10-27,2020-11-04,rio,Microcystis sp.,26388,RIO PIRACICABA,21388000,PIRACICABA,,30.399999618530277,26.5,7.300000190734863,11.0,,546.0,,4.800000190734863,280.0,,238.0,,5.0,0.7300000190734863,0.6000000238418579,2020,61.29999923706055,,,0.2300000041723251,-22.6889,-47.5828,524.0,1
SUDESTE,SP,PIRACICABA,353870,2020-10-27,2020-11-04,rio,Microcystis sp.,26388,RIO PIRACICABA,21388000,PIRACICABA,,27.0,25.799999237060547,7.300000190734863,11.0,,633.0,,3.400000095367432,330.0,,275.0,,6.0,1.2300000190734863,0.6000000238418579,2020,67.0999984741211,,,0.3700000047683716,-22.6919,-47.7775,456.0,1
SUDESTE,SP,MOGI DAS CRUZES,353060,2017-09-14,2017-09-15,rio,Geitlerinema sp.,123,RIO TIETE,21309000,MOGI DAS CRUZES,,,,,2.400000095367432,,,3.0,3.9600000381469727,,100.0,100.0,,0.1000000014901161,,,2017,,,,,-23.5458,-46.1344,742.0,0
SUDESTE,SP,VOTORANTIM,355700,2019-11-28,2019-12-12,rio,Pseudoanabaena sp.,434,RIO SOROCABA,21572000,VOTORANTIM,,21.899999618530277,23.299999237060547,7.690000057220459,6.300000190734863,,89.4000015258789,2.0,8.100000381469727,50.0,,50.0,,,0.0860000029206276,0.0099999997764825,2019,18.709999084472656,,,,-23.6117,-47.3978,845.0,0
SUDESTE,SP,MARILIA,352900,2020-02-27,2020-03-04,rio,Microcystis sp.,770,RIO DO PEIXE,21292000,MARILIA,,22.799999237060547,22.600000381469727,6.900000095367432,700.0,,124.0,5.0,6.900000095367432,913.0,,132.0,,,0.6100000143051147,0.1000000014901161,2020,0.5600000023841858,,,,-22.3031,-50.0478,,0
SUDESTE,SP,AMERICANA,350160,2020-06-23,2020-06-29,rio,Microcystis sp.,8684,RIO PIRACICABA,21017000,AMERICANA,,20.0,20.200000762939453,6.900000095367432,26.0,,222.0,,6.199999809265137,168.0,,134.0,,0.699999988079071,2.2100000381469727,0.1000000014901161,2020,5.300000190734863,,,0.0199999995529651,-22.7108,-47.3228,526.0,0
SUDESTE,SP,PIRACICABA,353870,2021-02-24,2021-03-05,rio,Aphanocapsa sp.,6666,RIO PIRACICABA,21388000,PIRACICABA,,30.299999237060547,28.200000762939453,6.5,22.0,,263.0,,4.599999904632568,167.0,,140.0,,0.699999988079071,2.319999933242798,0.5,2021,19.780000686645508,,,0.1099999994039535,-22.6919,-47.7775,456.0,0
SUDESTE,SP,PIRACICABA,353870,2021-02-24,2021-03-05,rio,Aphanocapsa sp.,6666,RIO PIRACICABA,21388000,PIRACICABA,,32.29999923706055,28.299999237060547,6.599999904632568,22.0,,275.0,,3.0,159.0,,140.0,,2.150000095367432,1.2599999904632568,0.4000000059604645,2021,10.15999984741211,,,0.0700000002980232,-22.6889,-47.5828,524.0,0
SUDESTE,SP,VOTORANTIM,355700,2021-02-25,2021-02-26,rio,Synechocystis sp.,816,RIO SOROCABA,21572000,VOTORANTIM,,25.299999237060547,25.399999618530277,8.539999961853027,4.400000095367432,,102.9000015258789,2.0,8.399999618530273,83.0,,78.0,,0.050000000745058,0.050000000745058,0.0199999995529651,2021,17.110000610351562,,,0.0199999995529651,-23.6117,-47.3978,845.0,0
SUDESTE,SP,SAO JOSE DO RIO PRETO,354980,2019-03-13,2019-03-14,rio,Microcystis sp.,2750,RIO PRETO,21499000,SAO JOSE DO RIO PRETO,,25.100000381469727,27.799999237060547,7.25,13.0,,102.8000030517578,2.0,4.630000114440918,82.0,,79.0,,,0.1500000059604644,0.0799999982118606,2019,,,,,-20.8094,-49.3761,480.0,0
SUDESTE,SP,VOTORANTIM,355700,2019-09-19,2019-09-30,rio,Cylindrospermopsis sp.,6403,RIO SOROCABA,21572000,VOTORANTIM,,26.600000381469727,22.5,8.380000114440918,4.099999904632568,,87.30000305175781,2.0,8.5,60.0,,50.0,,,0.050000000745058,0.0099999997764825,2019,,,,,-23.6117,-47.3978,845.0,0
SUDESTE,SP,SAO JOSE DO RIO PRETO,354980,2019-09-04,2019-09-11,rio,Microcystis sp.,3,RIO PRETO,21499000,SAO JOSE DO RIO PRETO,,25.799999237060547,24.600000381469727,7.239999771118164,6.599999904632568,,136.0,2.0,6.420000076293945,83.0,,79.0,,,0.4699999988079071,0.0599999986588954,2019,,,,,-20.8094,-49.3761,480.0,0
SUDESTE,SP,VOTORANTIM,355700,2020-06-23,2020-07-03,rio,Planktothrix sp.,53907,RIO SOROCABA,21572000,VOTORANTIM,,24.5,19.100000381469727,8.079999923706055,4.099999904632568,,87.5,,9.0,50.0,,50.0,,0.1000000014901161,0.1199999973177909,0.0399999991059303,2020,16.420000076293945,,,0.0199999995529651,-23.6117,-47.3978,845.0,1
SUDESTE,SP,JAU,352530,2020-12-03,2020-12-09,rio,Pseudoanabaena sp.,251,RIO JAU,21255000,JAU,,27.5,24.899999618530277,7.400000095367432,18.0,,95.0,2.0,7.599999904632568,114.0,,100.0,,0.5,1.4500000476837158,0.1000000014901161,2020,2.0799999237060547,,,0.050000000745058,-22.3025,-48.5403,505.0,0
SUDESTE,SP,SAO JOSE DO RIO PRETO,354980,2017-09-13,2017-09-20,rio,Microcystis sp.,750,RIO PRETO,21499000,SAO JOSE DO RIO PRETO,,,,,12.0,,,2.0,9.93000030517578,,104.0,96.0,,0.050000000745058,,,2017,,,,,-20.8094,-49.3761,480.0,0
SUDESTE,SP,ARACATUBA,350280,2019-11-21,2019-12-03,ribeirao,Pseudoanabaena sp.,45,RIBEIRAO BAGUACU,21029000,ARACATUBA,,32.400001525878906,26.100000381469727,6.800000190734863,16.0,,124.0,2.0,3.700000047683716,112.0,,108.0,,,0.6800000071525574,0.0599999986588954,2019,0.5600000023841858,,,,-21.2219,-50.4286,340.0,0
SUDESTE,SP,SAO JOSE DO RIO PRETO,354980,2020-11-11,2020-11-12,rio,Microcystis sp.,1356,RIO PRETO,21499000,SAO JOSE DO RIO PRETO,,28.700000762939453,26.5,8.65999984741211,22.0,,166.5,8.0,7.679999828338623,148.0,,97.0,,0.050000000745058,0.050000000745058,0.2000000029802322,2020,128.3000030517578,,,0.050000000745058,-20.8094,-49.3761,480.0,0
SUDESTE,SP,VOTORANTIM,355700,2019-09-19,2019-09-30,rio,Cylindrospermopsis sp.,8554,RIO SOROCABA,21572000,VOTORANTIM,,26.600000381469727,22.5,8.380000114440918,4.099999904632568,,87.30000305175781,2.0,8.5,60.0,,50.0,,,0.050000000745058,0.0099999997764825,2019,,,,,-23.6117,-47.3978,845.0,0
SUDESTE,SP,VOTORANTIM,355700,2019-09-19,2019-09-30,rio,Geitlerinema sp.,1561,RIO SOROCABA,21572000,VOTORANTIM,,26.600000381469727,22.5,8.380000114440918,4.099999904632568,,87.30000305175781,2.0,8.5,60.0,,50.0,,,0.050000000745058,0.0099999997764825,2019,,,,,-23.6117,-47.3978,845.0,0
SUDESTE,SP,ARACATUBA,350280,2019-11-21,2019-12-03,ribeirao,Microcystis sp.,130,RIBEIRAO BAGUACU,21029000,ARACATUBA,,32.400001525878906,26.100000381469727,6.800000190734863,16.0,,124.0,2.0,3.700000047683716,112.0,,108.0,,,0.6800000071525574,0.0599999986588954,2019,0.5600000023841858,,,,-21.2219,-50.4286,340.0,0
SUDESTE,SP,ARACATUBA,350280,2019-05-07,2019-05-15,ribeirao,Pseudoanabaena sp.,98,RIBEIRAO BAGUACU,21029000,ARACATUBA,,23.799999237060547,23.799999237060547,7.0,24.0,,104.0,2.0,5.699999809265137,113.0,,100.0,,,0.6299999952316284,0.0599999986588954,2019,0.5600000023841858,,,,-21.2219,-50.4286,340.0,0
SUDESTE,SP,AMERICANA,350160,2020-02-11,2020-02-13,rio,Microcystis sp.,6813,RIO PIRACICABA,21017000,AMERICANA,,21.600000381469727,25.0,6.699999809265137,60.0,,146.0,3.0,4.900000095367432,161.0,,110.0,,,0.959999978542328,0.1000000014901161,2020,4.800000190734863,,,,-22.7108,-47.3228,526.0,0
SUDESTE,SP,PIRACICABA,353870,2020-10-27,2020-11-04,rio,Microcystis sp.,26338,RIO PIRACICABA,21388000,PIRACICABA,,30.399999618530277,26.5,7.300000190734863,11.0,,546.0,,4.800000190734863,280.0,,238.0,,5.0,0.7300000190734863,0.6000000238418579,2020,61.29999923706055,,,0.2300000041723251,-22.6889,-47.5828,524.0,1
SUDESTE,SP,PIRACICABA,353870,2020-10-27,2020-11-04,rio,Microcystis sp.,26338,RIO PIRACICABA,21388000,PIRACICABA,,27.0,25.799999237060547,7.300000190734863,11.0,,633.0,,3.400000095367432,330.0,,275.0,,6.0,1.2300000190734863,0.6000000238418579,2020,67.0999984741211,,,0.3700000047683716,-22.6919,-47.7775,456.0,1
SUDESTE,SP,SAO JOSE DO RIO PRETO,354980,2021-02-03,2021-02-09,rio,Microcystis sp.,3,RIO PRETO,21499000,SAO JOSE DO RIO PRETO,,30.100000381469727,29.0,7.099999904632568,14.0,,111.9000015258789,2.0,3.2699999809265137,92.0,,86.0,,0.6000000238418579,0.1500000059604644,0.0799999982118606,2021,14.5,,,0.0199999995529651,-20.8094,-49.3761,480.0,0
SUDESTE,SP,SANTA GERTRUDES,354670,2017-11-29,2017-12-08,corrego,Aphanocapsa sp.,162,CORREGO SANTA GERTRUDES,21466000,SANTA GERTRUDES,,,23.899999618530277,7.0,21.0,,,2.0,6.800000190734863,,59.0,50.0,,0.1000000014901161,,,2017,5.699999809265137,,,,-22.4528,-47.52,580.0,0
SUDESTE,SP,VOTORANTIM,355700,2019-09-19,2019-09-30,rio,Geitlerinema sp.,550,RIO SOROCABA,21572000,VOTORANTIM,,26.600000381469727,22.5,8.380000114440918,4.099999904632568,,87.30000305175781,2.0,8.5,60.0,,50.0,,,0.050000000745058,0.0099999997764825,2019,,,,,-23.6117,-47.3978,845.0,0
SUDESTE,SP,AMERICANA,350160,2020-02-11,2020-02-20,rio,Geitlerinema sp.,115,RIO PIRACICABA,21017000,AMERICANA,,21.600000381469727,25.0,6.699999809265137,60.0,,146.0,3.0,4.900000095367432,161.0,,110.0,,,0.959999978542328,0.1000000014901161,2020,4.800000190734863,,,,-22.7108,-47.3228,526.0,0
SUDESTE,SP,VOTORANTIM,355700,2019-11-28,2019-12-12,rio,Cylindrospermopsis sp.,2751,RIO SOROCABA,21572000,VOTORANTIM,,21.899999618530277,23.299999237060547,7.690000057220459,6.300000190734863,,89.4000015258789,2.0,8.100000381469727,50.0,,50.0,,,0.0860000029206276,0.0099999997764825,2019,18.709999084472656,,,,-23.6117,-47.3978,845.0,0
SUDESTE,SP,VOTORANTIM,355700,2021-02-25,2021-02-26,rio,Cylindrospermopsis sp.,171522,RIO SOROCABA,21572000,VOTORANTIM,,25.299999237060547,25.399999618530277,8.539999961853027,4.400000095367432,,102.9000015258789,2.0,8.399999618530273,83.0,,78.0,,0.050000000745058,0.050000000745058,0.0199999995529651,2021,17.110000610351562,,,0.0199999995529651,-23.6117,-47.3978,845.0,1
SUDESTE,SP,SANTA GERTRUDES,354670,2017-11-29,2017-12-08,corrego,Pseudoanabaena sp.,234,CORREGO SANTA GERTRUDES,21466000,SANTA GERTRUDES,,,23.899999618530277,7.0,21.0,,,2.0,6.800000190734863,,59.0,50.0,,0.1000000014901161,,,2017,5.699999809265137,,,,-22.4528,-47.52,580.0,0
SUDESTE,SP,AMERICANA,350160,2020-02-11,2020-02-20,rio,Pseudoanabaena sp.,80,RIO PIRACICABA,21017000,AMERICANA,,21.600000381469727,25.0,6.699999809265137,60.0,,146.0,3.0,4.900000095367432,161.0,,110.0,,,0.959999978542328,0.1000000014901161,2020,4.800000190734863,,,,-22.7108,-47.3228,526.0,0
SUDESTE,SP,VOTORANTIM,355700,2019-05-16,2019-05-27,rio,Geitlerinema sp.,6293,RIO SOROCABA,21572000,VOTORANTIM,,19.700000762939453,22.799999237060547,6.449999809265137,3.4600000381469727,,89.5,3.0,5.800000190734863,100.0,,100.0,,,0.2000000029802322,0.0199999995529651,2019,14.699999809265137,,,,-23.6117,-47.3978,845.0,0
SUDESTE,SP,VOTORANTIM,355700,2019-09-19,2019-09-30,rio,Pseudoanabaena sp.,470,RIO SOROCABA,21572000,VOTORANTIM,,26.600000381469727,22.5,8.380000114440918,4.099999904632568,,87.30000305175781,2.0,8.5,60.0,,50.0,,,0.050000000745058,0.0099999997764825,2019,,,,,-23.6117,-47.3978,845.0,0
SUDESTE,SP,AMERICANA,350160,2020-02-11,2020-02-20,rio,Microcystis sp.,805,RIO PIRACICABA,21017000,AMERICANA,,21.600000381469727,25.0,6.699999809265137,60.0,,146.0,3.0,4.900000095367432,161.0,,110.0,,,0.959999978542328,0.1000000014901161,2020,4.800000190734863,,,,-22.7108,-47.3228,526.0,0
SUDESTE,SP,PIRASSUNUNGA,353930,2020-11-03,2020-11-10,ribeirao,Pseudoanabaena sp.,135,RIBEIRAO DO ROQUE,21394000,PIRASSUNUNGA,,28.899999618530277,22.0,7.130000114440918,5.800000190734863,,42.5,2.0,8.260000228881836,50.0,,50.0,,0.050000000745058,0.5,0.0199999995529651,2020,1.0,,,0.050000000745058,-22.0272,-47.3039,558.0,0
SUDESTE,SP,ARARAS,350330,2017-12-06,2017-12-08,rio,Microcystis sp.,1,RIO MOGI-GUACU,21034000,ARARAS,,,24.600000381469727,6.960000038146973,17.0,,,3.0,5.730000019073486,,100.0,100.0,,0.1000000014901161,,,2017,1.0,,,,-22.2892,-47.1853,564.0,0
SUDESTE,SP,MOGI DAS CRUZES,353060,2018-01-10,2018-01-18,rio,Geitlerinema sp.,292,RIO TIETE,21309000,MOGI DAS CRUZES,,,,,4.599999904632568,,,5.0,2.400000095367432,,100.0,100.0,,0.1000000014901161,,,2018,1.159999966621399,,,,-23.5458,-46.1344,742.0,0
SUDESTE,SP,ARACATUBA,350280,2019-07-16,2019-07-25,ribeirao,Dolichospermum sp.,95,RIBEIRAO BAGUACU,21029000,ARACATUBA,,17.100000381469727,17.799999237060547,7.199999809265137,16.0,,110.0,2.0,6.800000190734863,102.0,,100.0,,,0.9300000071525574,0.050000000745058,2019,0.5600000023841858,,,,-21.2219,-50.4286,340.0,0
SUDESTE,SP,SAO JOSE DO RIO PRETO,354980,2020-11-11,2020-11-12,rio,Microcystis sp.,1672,RIO PRETO,21499000,SAO JOSE DO RIO PRETO,,28.700000762939453,26.5,8.65999984741211,22.0,,166.5,8.0,7.679999828338623,148.0,,97.0,,0.050000000745058,0.050000000745058,0.2000000029802322,2020,128.3000030517578,,,0.050000000745058,-20.8094,-49.3761,480.0,0
SUDESTE,SP,VOTORANTIM,355700,2021-02-25,2021-02-26,rio,Planktolyngbya sp.,26137,RIO SOROCABA,21572000,VOTORANTIM,,25.299999237060547,25.399999618530277,8.539999961853027,4.400000095367432,,102.9000015258789,2.0,8.399999618530273,83.0,,78.0,,0.050000000745058,0.050000000745058,0.0199999995529651,2021,17.110000610351562,,,0.0199999995529651,-23.6117,-47.3978,845.0,1
SUDESTE,SP,AMERICANA,350160,2020-02-11,2020-02-13,rio,Dolichospermum sp.,2061,RIO PIRACICABA,21017000,AMERICANA,,21.600000381469727,25.0,6.699999809265137,60.0,,146.0,3.0,4.900000095367432,161.0,,110.0,,,0.959999978542328,0.1000000014901161,2020,4.800000190734863,,,,-22.7108,-47.3228,526.0,0
SUDESTE,SP,PIRASSUNUNGA,353930,2021-06-09,2021-06-14,ribeirao,Pseudoanabaena sp.,25,RIBEIRAO DO ROQUE,21394000,PIRASSUNUNGA,,21.799999237060547,18.600000381469727,7.320000171661377,6.400000095367432,,44.29999923706055,2.0,8.619999885559082,50.0,,50.0,,0.050000000745058,0.8899999856948853,0.0299999993294477,2021,1.0,,,0.0199999995529651,-22.0272,-47.3039,558.0,0
SUDESTE,SP,MARILIA,352900,2021-06-29,2021-07-08,rio,Microcystis sp.,279,RIO DO PEIXE,21292000,MARILIA,,9.399999618530272,13.899999618530272,7.900000095367432,48.0,,243.0,4.0,9.100000381469728,234.0,,157.0,,0.1700000017881393,3.509999990463257,0.3000000119209289,2021,8.020000457763672,,,1.0,-22.3031,-50.0478,,0
SUDESTE,SP,SANTA GERTRUDES,354670,2017-11-29,2017-12-08,corrego,Geitlerinema sp.,130,CORREGO SANTA GERTRUDES,21466000,SANTA GERTRUDES,,,23.899999618530277,7.0,21.0,,,2.0,6.800000190734863,,59.0,50.0,,0.1000000014901161,,,2017,5.699999809265137,,,,-22.4528,-47.52,580.0,0
SUDESTE,SP,VOTORANTIM,355700,2019-11-28,2019-12-12,rio,Geitlerinema sp.,28996,RIO SOROCABA,21572000,VOTORANTIM,,21.899999618530277,23.299999237060547,7.690000057220459,6.300000190734863,,89.4000015258789,2.0,8.100000381469727,50.0,,50.0,,,0.0860000029206276,0.0099999997764825,2019,18.709999084472656,,,,-23.6117,-47.3978,845.0,1
SUDESTE,SP,AMERICANA,350160,2020-06-23,2020-06-29,rio,Dolichospermum sp.,7999,RIO PIRACICABA,21017000,AMERICANA,,20.0,20.200000762939453,6.900000095367432,26.0,,222.0,,6.199999809265137,168.0,,134.0,,0.699999988079071,2.2100000381469727,0.1000000014901161,2020,5.300000190734863,,,0.0199999995529651,-22.7108,-47.3228,526.0,0
SUDESTE,SP,MARILIA,352900,2018-02-20,2018-03-06,rio,Synechocystis sp.,57,RIO DO PEIXE,21292000,MARILIA,,,22.399999618530277,7.5,150.0,,,3.0,7.5,,299.0,174.0,,0.1000000014901161,,,2018,1.7799999713897705,,,,-22.3031,-50.0478,,0
SUDESTE,SP,VOTORANTIM,355700,2019-05-16,2019-05-27,rio,Raphidiopsis sp.,330,RIO SOROCABA,21572000,VOTORANTIM,,19.700000762939453,22.799999237060547,6.449999809265137,3.4600000381469727,,89.5,3.0,5.800000190734863,100.0,,100.0,,,0.2000000029802322,0.0199999995529651,2019,14.699999809265137,,,,-23.6117,-47.3978,845.0,0
SUDESTE,SP,OURINHOS,353470,2019-07-30,2019-08-02,rio,Microcystis sp.,1143,RIO PARDO,21350000,OURINHOS,,22.399999618530277,18.899999618530277,6.159999847412109,11.0,,64.80000305175781,2.0,9.300000190734863,60.0,,58.0,,,0.6700000166893005,0.050000000745058,2019,2.6700000762939453,,,,-22.9539,-49.8672,423.0,0
SUDESTE,SP,SANTA GERTRUDES,354670,2017-09-27,2017-10-05,corrego,Aphanocapsa sp.,56,CORREGO SANTA GERTRUDES,21466000,SANTA GERTRUDES,,,23.899999618530277,7.0,13.0,,,2.0,7.400000095367432,,85.0,50.0,,0.5,,,2017,,,,,-22.4528,-47.52,580.0,0
SUDESTE,SP,VOTORANTIM,355700,2021-02-25,2021-02-26,rio,Dolichospermum sp.,26137,RIO SOROCABA,21572000,VOTORANTIM,,25.299999237060547,25.399999618530277,8.539999961853027,4.400000095367432,,102.9000015258789,2.0,8.399999618530273,83.0,,78.0,,0.050000000745058,0.050000000745058,0.0199999995529651,2021,17.110000610351562,,,0.0199999995529651,-23.6117,-47.3978,845.0,1
SUDESTE,SP,VOTORANTIM,355700,2019-09-19,2019-09-30,rio,Microcystis sp.,80,RIO SOROCABA,21572000,VOTORANTIM,,26.600000381469727,22.5,8.380000114440918,4.099999904632568,,87.30000305175781,2.0,8.5,60.0,,50.0,,,0.050000000745058,0.0099999997764825,2019,,,,,-23.6117,-47.3978,845.0,0
SUDESTE,SP,SAO JOSE DO RIO PRETO,354980,2019-09-04,2019-09-11,rio,Microcystis sp.,495,RIO PRETO,21499000,SAO JOSE DO RIO PRETO,,25.799999237060547,24.600000381469727,7.239999771118164,6.599999904632568,,136.0,2.0,6.420000076293945,83.0,,79.0,,,0.4699999988079071,0.0599999986588954,2019,,,,,-20.8094,-49.3761,480.0,0
SUDESTE,SP,JAGUARIUNA,352470,2023-05-21,2023-05-22,rio,Cylindrospermopsis sp.,5,RIO JAGUARI,21249000,JAGUARIUNA,0.4300000071525574,24.0,19.0,7.260000228881836,17.440000534057617,,99.1999969482422,,7.860000133514404,,,,,,,,2023,,,,,-22.7086,-46.9869,568.0,0
SUDESTE,SP,JAGUARIUNA,352470,2023-05-21,2023-05-22,rio,Cylindrospermopsis sp.,5,RIO JAGUARI,21249000,JAGUARIUNA,0.4300000071525574,24.0,19.0,7.230000019073486,17.469999313354492,,99.5,,7.889999866485596,,,,,,,,2023,,,,,-22.7086,-46.9869,568.0,0
SUDESTE,SP,JAGUARIUNA,352470,2023-05-21,2023-05-22,rio,Cylindrospermopsis sp.,5,RIO JAGUARI,21249000,JAGUARIUNA,0.4300000071525574,24.0,19.0,7.380000114440918,17.3700008392334,,99.0999984741211,,7.840000152587891,,,,,,,,2023,,,,,-22.7086,-46.9869,568.0,0
SUDESTE,SP,VOTORANTIM,355700,2019-09-19,2019-09-30,rio,Dolichospermum sp.,380,RIO SOROCABA,21572000,VOTORANTIM,,26.600000381469727,22.5,8.380000114440918,4.099999904632568,,87.30000305175781,2.0,8.5,60.0,,50.0,,,0.050000000745058,0.0099999997764825,2019,,,,,-23.6117,-47.3978,845.0,0
