Delta T,TempAr,SolSuspensaoTotais,SolDissolvidosTotais,TempAmostra,SolTotais,pH,Turbidez,OD,Resultado,Unidade,Categoria do manancial superficial,UF,Nome do manancial superficial,Date_x,Município,Classe,Verao,Outono,Inverno,Primavera,Região Geográfica,Outlier
1.7999992370605469,27.0,244.0,100.0,25.200000762939453,366.0,5.619999885559082,89.0,5.360000133514404,0.0,Microcystis sp.,riacho,BA,RIO DOCE,2018-11-05,UNA,0,0,0,0,1,NORDESTE,1
1.7999992370605469,27.0,244.0,100.0,25.200000762939453,366.0,5.619999885559082,89.0,5.360000133514404,0.0,Microcystis sp.,riacho,BA,RIO DOCE,2018-11-12,UNA,0,0,0,0,1,NORDESTE,1
0.39999961853027344,26.0,74.0,130.0,25.600000381469727,208.0,5.090000152587891,55.0,4.860000133514404,0.0,Microcystis sp.,riacho,BA,RIO DOCE,2018-05-02,UNA,0,0,1,0,0,NORDESTE,1
4.899999618530273,26.0,50.0,50.0,21.100000381469727,88.0,6.980000019073486,4.199999809265137,8.140000343322754,0.0,Microcystis sp.,rio,BA,RIO AGUA PRETA,2019-07-19,ITAJU DO COLONIA,0,0,0,1,0,NORDESTE,1
1.5,26.5,50.0,70.0,25.0,104.0,7.019999980926514,4.300000190734863,7.849999904632568,0.0,Microcystis sp.,rio,BA,RIO AGUA PRETA,2018-04-16,ITAJU DO COLONIA,0,0,1,0,0,NORDESTE,1
7.799999237060547,32.0,50.0,50.0,24.200000762939453,62.0,7.170000076293945,9.5,8.149999618530273,0.0,Microcystis sp.,rio,BA,RIO AGUA PRETA,2019-10-14,URUCUCA,0,0,0,0,1,NORDESTE,1
7.799999237060547,32.0,50.0,50.0,24.200000762939453,62.0,7.170000076293945,9.5,8.149999618530273,0.0,Microcystis sp.,rio,BA,RIO AGUA PRETA,2019-10-14,ITANHEM,0,0,0,0,1,NORDESTE,1
0.6000003814697195,27.0,50.0,102.0,26.39999961853028,104.0,7.070000171661377,3.700000047683716,7.789999961853027,0.0,Microcystis sp.,rio,BA,RIO AGUA PRETA,2018-10-30,ITAJU DO COLONIA,0,0,0,0,1,NORDESTE,1
2.0,26.0,50.0,68.0,24.0,70.0,7.929999828338623,2.5999999046325684,7.489999771118164,0.0,Microcystis sp.,rio,BA,RIO DO OURO,2019-08-02,ITAMARAJU,0,0,0,1,0,NORDESTE,1
2.1000003814697195,24.0,50.0,50.0,21.89999961853028,80.0,5.659999847412109,11.0,8.300000190734863,0.0,Microcystis sp.,rio,BA,RIO ITAPICURU-MIRIM,2018-06-14,CAEM,0,0,1,0,0,NORDESTE,1
1.1000003814697195,25.0,50.0,130.0,23.89999961853028,130.0,6.519999980926514,17.0,2.8299999237060547,0.0,Microcystis sp.,rio,BA,RIO ITAPICURU-MIRIM,2018-06-14,CAEM,0,0,1,0,0,NORDESTE,1
-1.7000007629394531,31.0,50.0,84.0,32.70000076293945,126.0,6.630000114440918,19.0,6.889999866485596,0.0,Microcystis sp.,rio,BA,RIO ITAPICURU,2018-03-26,QUEIMADAS,0,0,1,0,0,NORDESTE,1
-1.5999984741210938,27.700000762939453,50.0,1014.0,29.299999237060547,1092.0,7.46999979019165,0.8999999761581421,5.880000114440918,0.0,Microcystis sp.,rio,BA,RIO ITAPICURU,2018-03-26,QUEIMADAS,0,0,1,0,0,NORDESTE,1
3.299999237060547,26.0,50.0,74.0,22.700000762939453,110.0,7.119999885559082,8.399999618530273,5.130000114440918,0.0,Microcystis sp.,rio,BA,RIO DOS FRADES,2019-07-15,ITABELA,0,0,0,1,0,NORDESTE,1
3.299999237060547,26.0,50.0,74.0,22.700000762939453,110.0,7.119999885559082,8.399999618530273,5.130000114440918,0.0,Microcystis sp.,rio,BA,RIO DOS FRADES,2019-07-15,GUARATINGA,0,0,0,1,0,NORDESTE,1
3.299999237060547,26.0,50.0,74.0,22.700000762939453,110.0,7.119999885559082,8.399999618530273,5.130000114440918,0.0,Microcystis sp.,rio,BA,RIO DOS FRADES,2019-07-24,ITABELA,0,0,0,1,0,NORDESTE,1
3.6000003814697195,33.0,102.0,202.0,29.39999961853028,298.0,7.96999979019165,31.5,6.369999885559082,0.0,Microcystis sp.,rio,BA,RIO DE CONTAS,2019-11-11,UBAITABA,0,0,0,0,1,NORDESTE,1
1.8999996185302734,24.0,50.0,602.0,22.100000381469727,610.0,8.270000457763672,8.300000190734863,10.5,0.0,Microcystis sp.,rio,BA,RIO DE CONTAS,2019-11-11,UBAITABA,0,0,0,0,1,NORDESTE,1
2.0,28.0,50.0,104.0,26.0,104.0,6.989999771118164,3.0999999046325684,7.039999961853027,4200.0,Microcystis sp.,rio,BA,RIO DE CONTAS,2019-07-03,MARACAS,0,0,0,1,0,NORDESTE,1
5.399999618530273,34.0,50.0,211.0,28.600000381469727,239.0,7.860000133514404,8.600000381469727,3.839999914169312,13333.0,Microcystis sp.,rio,BA,RIO DE CONTAS,2020-02-11,MARACAS,0,1,0,0,0,NORDESTE,1
1.1000003814697195,25.0,50.0,122.0,23.89999961853028,148.0,7.289999961853027,66.0,6.650000095367432,13333.0,Microcystis sp.,rio,BA,RIO DE CONTAS,2020-02-11,MARACAS,0,1,0,0,0,NORDESTE,1
2.3999996185302734,30.0,50.0,70.0,27.600000381469727,78.0,7.760000228881836,2.200000047683716,6.769999980926514,0.0,Microcystis sp.,rio,BA,RIO DE CONTAS,2019-11-11,UBAITABA,0,0,0,0,1,NORDESTE,1
4.399999618530273,33.0,50.0,50.0,28.600000381469727,50.0,7.210000038146973,4.199999809265137,5.909999847412109,0.0,Microcystis sp.,rio,BA,RIO DE CONTAS,2019-11-11,UBAITABA,0,0,0,0,1,NORDESTE,1
3.0,28.0,50.0,96.0,25.0,136.0,7.710000038146973,7.699999809265137,4.059999942779541,0.0,Microcystis sp.,rio,BA,RIO DE CONTAS,2019-11-11,UBAITABA,0,0,0,0,1,NORDESTE,1
4.399999618530273,30.0,50.0,98.0,25.600000381469727,112.0,7.0,2.799999952316284,6.659999847412109,4200.0,Microcystis sp.,rio,BA,RIO DE CONTAS,2019-07-03,MARACAS,0,0,0,1,0,NORDESTE,1
-7.200000762939453,20.0,50.0,50.0,27.200000762939453,50.0,6.420000076293945,15.5,5.909999847412109,13333.0,Microcystis sp.,rio,BA,RIO DE CONTAS,2020-02-11,MARACAS,0,1,0,0,0,NORDESTE,1
0.2999992370605469,31.0,50.0,94.0,30.700000762939453,142.0,7.300000190734863,66.0,6.03000020980835,13333.0,Microcystis sp.,rio,BA,RIO DE CONTAS,2020-02-11,MARACAS,0,1,0,0,0,NORDESTE,1
-4.600000381469727,20.0,50.0,50.0,24.600000381469727,58.0,7.300000190734863,20.299999237060547,6.929999828338623,13333.0,Microcystis sp.,rio,BA,RIO DE CONTAS,2020-02-11,MARACAS,0,1,0,0,0,NORDESTE,1
1.0,26.0,50.0,148.0,25.0,152.0,6.71999979019165,5.699999809265137,5.909999847412109,4200.0,Microcystis sp.,rio,BA,RIO DE CONTAS,2019-07-03,MARACAS,0,0,0,1,0,NORDESTE,1
-0.39999961853028054,24.5,10.0,212.0,24.89999961853028,222.0,6.0,13.899999618530272,4.300000190734863,0.0,Microcystis sp.,rio,BA,RIO PAU ALTO,2018-11-21,NOVA VICOSA,0,0,0,0,1,NORDESTE,1
-0.3000011444091726,23.89999961853028,50.0,50.0,24.200000762939453,64.0,6.71999979019165,6.5,8.180000305175781,0.0,Microcystis sp.,rio,BA,RIO IGRAPIUNA,2019-10-02,IGRAPIUNA,0,0,0,0,1,NORDESTE,1
3.0,26.0,50.0,50.0,23.0,76.0,6.760000228881836,6.099999904632568,8.5,0.0,Microcystis sp.,rio,BA,RIO IGRAPIUNA,2018-06-26,IGRAPIUNA,0,0,0,1,0,NORDESTE,1
1.0,28.0,50.0,86.0,27.0,138.0,7.599999904632568,2.5,6.130000114440918,0.0,Microcystis sp.,rio,BA,RIO SAO DESIDERIO,2018-04-09,BAIANOPOLIS,0,0,1,0,0,NORDESTE,1
3.1000003814697195,27.0,50.0,110.0,23.89999961853028,124.0,6.099999904632568,1.899999976158142,5.420000076293945,0.0,Microcystis sp.,rio,BA,RIO SAO DESIDERIO,2018-10-09,BAIANOPOLIS,0,0,0,0,1,NORDESTE,1
-0.5,26.0,50.0,629.0,26.5,664.0,7.699999809265137,37.0,8.289999961853027,0.0,Microcystis sp.,rio,BA,RIO JACUIPE,2018-06-14,MUNDO NOVO,0,0,1,0,0,NORDESTE,1
1.6000003814697195,25.0,50.0,136.0,23.39999961853028,170.0,5.599999904632568,7.199999809265137,4.539999961853027,0.0,Microcystis sp.,rio,BA,RIO JACUIPE,2018-06-14,MUNDO NOVO,0,0,1,0,0,NORDESTE,1
10.10000038146972,38.0,50.0,50.0,27.89999961853028,50.0,5.590000152587891,2.5999999046325684,6.079999923706055,0.0,Microcystis sp.,riacho,BA,RIACHO GRANDE,2019-08-15,AMARGOSA,0,0,0,1,0,NORDESTE,1
-4.3999996185302805,23.0,50.0,70.0,27.39999961853028,74.0,6.659999847412109,5.400000095367432,6.75,0.0,Microcystis sp.,rio,BA,RIO SALOME,2019-09-24,FLORESTA AZUL,0,0,0,0,1,NORDESTE,1
6.700000762939453,30.0,50.0,60.0,23.299999237060547,66.0,6.989999771118164,7.0,6.809999942779541,0.0,Microcystis sp.,rio,BA,RIO SALOME,2019-09-24,FLORESTA AZUL,0,0,0,0,1,NORDESTE,1
4.1000003814697195,31.0,50.0,64.0,26.89999961853028,100.0,7.239999771118164,6.099999904632568,7.980000019073486,0.0,Microcystis sp.,rio,BA,RIO SALOME,2019-06-25,FLORESTA AZUL,0,0,0,1,0,NORDESTE,1
1.8000011444091726,23.700000762939453,50.0,80.0,21.89999961853028,98.0,7.320000171661377,23.0,7.059999942779541,0.0,Microcystis sp.,rio,BA,RIO SALOME,2019-06-25,FLORESTA AZUL,0,0,0,1,0,NORDESTE,1
1.7000007629394531,30.0,50.0,60.0,28.299999237060547,76.0,7.329999923706055,5.199999809265137,7.909999847412109,3040.0,Microcystis sp.,rio,BA,RIO SALOME,2018-10-10,FLORESTA AZUL,0,0,0,0,1,NORDESTE,1
4.299999237060547,28.0,50.0,50.0,23.700000762939453,74.0,6.920000076293945,13.0,7.420000076293945,3040.0,Microcystis sp.,rio,BA,RIO SALOME,2018-10-10,FLORESTA AZUL,0,0,0,0,1,NORDESTE,1
3.0,26.0,6.900000095367432,125.0,23.0,132.0,6.699999809265137,6.5,6.199999809265137,0.0,Microcystis sp.,rio,BA,RIO PITANGA,2019-10-23,CACHOEIRA,0,0,0,0,1,NORDESTE,1
-1.6000003814697266,30.0,50.0,56.0,31.600000381469727,64.0,7.619999885559082,4.699999809265137,8.869999885559082,0.0,Microcystis sp.,rio,BA,RIO ALMADA,2021-02-26,ITABUNA,0,1,0,0,0,NORDESTE,1
0.0,30.0,50.0,72.0,30.0,86.0,7.630000114440918,8.300000190734863,7.789999961853027,0.0,Microcystis sp.,rio,BA,RIO ALMADA,2021-02-26,ITABUNA,0,1,0,0,0,NORDESTE,1
1.0,25.0,50.0,130.0,24.0,142.0,7.900000095367432,11.0,4.949999809265137,0.0,Microcystis sp.,rio,BA,RIO ALMADA,2019-06-17,URUCUCA,0,0,1,0,0,NORDESTE,1
1.2999992370605469,30.0,50.0,92.0,28.700000762939453,94.0,6.570000171661377,3.900000095367432,1.0399999618530271,0.0,Microcystis sp.,rio,BA,RIO ALMADA,2019-04-02,URUCUCA,0,0,1,0,0,NORDESTE,1
4.6000003814697195,33.0,50.0,322.0,28.39999961853028,342.0,7.300000190734863,3.5,10.399999618530272,0.0,Microcystis sp.,rio,BA,RIO ALMADA,2019-06-17,URUCUCA,0,0,1,0,0,NORDESTE,1
5.799999237060547,32.0,50.0,108.0,26.200000762939453,114.0,6.840000152587891,4.0,6.309999942779541,0.0,Microcystis sp.,rio,BA,RIO ALMADA,2019-06-17,URUCUCA,0,0,1,0,0,NORDESTE,1
5.5,32.0,50.0,52.0,26.5,108.0,6.590000152587891,12.199999809265137,6.559999942779541,0.0,Microcystis sp.,rio,BA,RIO ALMADA,2020-11-25,ITABUNA,0,0,0,0,1,NORDESTE,1
5.1000003814697195,33.0,50.0,108.0,27.89999961853028,110.0,6.71999979019165,7.800000190734863,4.539999961853027,0.0,Microcystis sp.,rio,BA,RIO ALMADA,2020-11-25,ITABUNA,0,0,0,0,1,NORDESTE,1
1.7999992370605469,31.0,50.0,50.0,29.200000762939453,52.0,7.079999923706055,7.199999809265137,7.550000190734863,0.0,Microcystis sp.,rio,BA,RIO ALMADA,2020-11-25,ITABUNA,0,0,0,0,1,NORDESTE,1
1.7999992370605469,32.0,50.0,110.0,30.200000762939453,134.0,7.760000228881836,18.89999961853028,7.309999942779541,0.0,Microcystis sp.,rio,BA,RIO ALMADA,2020-11-25,ITABUNA,0,0,0,0,1,NORDESTE,1
3.3999996185302734,29.0,50.0,66.0,25.600000381469727,86.0,6.869999885559082,3.799999952316284,4.800000190734863,0.0,Microcystis sp.,rio,BA,RIO ALMADA,2018-10-08,COARACI,0,0,0,0,1,NORDESTE,1
1.2999992370605469,30.0,50.0,92.0,28.700000762939453,94.0,6.570000171661377,3.900000095367432,1.0399999618530271,0.0,Microcystis sp.,rio,BA,RIO ALMADA,2019-04-08,URUCUCA,0,0,1,0,0,NORDESTE,1
8.299999237060547,35.0,50.0,60.0,26.700000762939453,72.0,7.699999809265137,3.0999999046325684,8.430000305175781,0.0,Microcystis sp.,rio,BA,RIO ALMADA,2018-10-08,COARACI,0,0,0,0,1,NORDESTE,1
4.5,33.0,50.0,50.0,28.5,60.0,7.699999809265137,5.699999809265137,8.449999809265137,0.0,Microcystis sp.,rio,BA,RIO ALMADA,2018-10-08,COARACI,0,0,0,0,1,NORDESTE,1
1.2999992370605469,30.0,50.0,92.0,28.700000762939453,94.0,6.570000171661377,3.900000095367432,1.0399999618530271,0.0,Microcystis sp.,rio,BA,RIO ALMADA,2019-04-09,COARACI,0,0,1,0,0,NORDESTE,1
2.3999996185302734,29.0,50.0,50.0,26.600000381469727,50.0,6.710000038146973,3.299999952316284,7.880000114440918,0.0,Microcystis sp.,rio,BA,RIO ALMADA,2018-07-11,URUCUCA,0,0,0,1,0,NORDESTE,1
3.1000003814697195,26.0,50.0,106.0,22.89999961853028,108.0,7.559999942779541,5.800000190734863,6.809999942779541,0.0,Microcystis sp.,rio,BA,RIO ALMADA,2018-07-11,URUCUCA,0,0,0,1,0,NORDESTE,1
-0.5,26.0,50.0,64.0,26.5,102.0,7.070000171661377,15.0,7.809999942779541,0.0,Microcystis sp.,rio,BA,RIO ALMADA,2018-04-11,COARACI,0,0,1,0,0,NORDESTE,1
0.8999996185302734,25.0,50.0,50.0,24.100000381469727,88.0,7.420000076293945,8.100000381469727,8.510000228881836,0.0,Microcystis sp.,rio,BA,RIO ALMADA,2018-07-11,URUCUCA,0,0,0,1,0,NORDESTE,1
0.8999996185302734,28.0,50.0,56.0,27.100000381469727,60.0,8.300000190734863,3.700000047683716,6.71999979019165,0.0,Microcystis sp.,barragem,BA,BARRAGEM DO RIO SINCORA,2019-10-09,CONTENDAS DO SINCORA,0,0,0,0,1,NORDESTE,1
-5.3999996185302805,21.0,50.0,54.0,26.39999961853028,102.0,7.940000057220459,92.0,6.239999771118164,0.0,Microcystis sp.,barragem,BA,BARRAGEM DO RIO SINCORA,2018-05-02,CONTENDAS DO SINCORA,0,0,1,0,0,NORDESTE,1
-0.20000076293945312,24.0,50.0,50.0,24.200000762939453,50.0,7.489999771118164,2.400000095367432,3.109999895095825,0.0,Microcystis sp.,rio,BA,RIO DE ONDAS,2018-09-26,BARREIRAS,0,0,0,0,1,NORDESTE,1
5.700000762939453,32.0,50.0,293.0,26.299999237060547,306.0,7.440000057220459,5.900000095367432,0.8799999952316284,0.0,Microcystis sp.,rio,BA,RIO CATU,2019-09-25,CACHOEIRA,0,0,0,0,1,NORDESTE,1
0.39999961853027344,25.0,50.0,198.0,24.600000381469727,278.0,6.869999885559082,17.100000381469727,5.820000171661377,0.0,Microcystis sp.,rio,BA,RIO CATU,2019-09-25,CACHOEIRA,0,0,0,0,1,NORDESTE,1
0.20000076293945312,29.0,50.0,85.0,28.799999237060547,106.0,8.180000305175781,5.5,6.75,2250.0,Microcystis sp.,rio,BA,RIO DO SALTO,2021-03-09,LICINIO DE ALMEIDA,0,1,0,0,0,NORDESTE,1
0.0,31.0,50.0,403.0,31.0,434.0,7.300000190734863,39.29999923706055,13.600000381469728,2250.0,Microcystis sp.,rio,BA,RIO DO SALTO,2021-03-09,LICINIO DE ALMEIDA,0,1,0,0,0,NORDESTE,1
0.10000038146971946,28.0,50.0,84.0,27.89999961853028,90.0,7.269999980926514,6.400000095367432,6.409999847412109,0.0,Microcystis sp.,rio,BA,RIO JEQUIRICA,2019-11-13,LAJE,0,0,0,0,1,NORDESTE,1
1.8999996185302734,25.0,50.0,80.0,23.100000381469727,102.0,6.860000133514404,8.699999809265137,7.21999979019165,0.0,Microcystis sp.,rio,BA,RIO JEQUIRICA,2019-09-17,LAJE,0,0,0,1,0,NORDESTE,1
-0.20000076293945312,24.0,50.0,146.0,24.200000762939453,156.0,7.420000076293945,14.0,6.389999866485596,0.0,Microcystis sp.,rio,BA,RIO JEQUIRICA,2019-09-17,LAJE,0,0,0,1,0,NORDESTE,1
-1.3999996185302805,23.0,50.0,208.0,24.39999961853028,232.0,6.960000038146973,21.799999237060547,6.800000190734863,0.0,Microcystis sp.,rio,BA,RIO JEQUIRICA,2019-09-17,LAJE,0,0,0,1,0,NORDESTE,1
-0.7999992370605469,24.0,50.0,60.0,24.799999237060547,60.0,5.670000076293945,2.0999999046325684,6.650000095367432,3060.0,Microcystis sp.,rio,BA,RIO PARAGUACU,2019-06-06,CABACEIRAS DO PARAGUACU,0,0,1,0,0,NORDESTE,1
3.1000003814697195,28.0,50.0,58.0,24.89999961853028,62.0,5.489999771118164,1.399999976158142,7.429999828338623,3060.0,Microcystis sp.,rio,BA,RIO PARAGUACU,2019-06-06,CABACEIRAS DO PARAGUACU,0,0,1,0,0,NORDESTE,1
-4.600000381469727,23.0,50.0,78.0,27.600000381469727,84.0,7.360000133514404,5.199999809265137,6.25,3060.0,Microcystis sp.,rio,BA,RIO PARAGUACU,2019-06-06,CABACEIRAS DO PARAGUACU,0,0,1,0,0,NORDESTE,1
-0.7999992370605469,27.0,50.0,98.0,27.799999237060547,128.0,6.46999979019165,3.0,7.679999828338623,3060.0,Microcystis sp.,rio,BA,RIO PARAGUACU,2019-06-06,CABACEIRAS DO PARAGUACU,0,0,1,0,0,NORDESTE,1
-1.2999992370605469,26.0,50.0,86.0,27.299999237060547,94.0,7.239999771118164,2.400000095367432,6.550000190734863,3060.0,Microcystis sp.,rio,BA,RIO PARAGUACU,2019-06-06,CABACEIRAS DO PARAGUACU,0,0,1,0,0,NORDESTE,1
-4.799999237060547,21.0,50.0,104.0,25.799999237060547,132.0,7.239999771118164,14.0,6.349999904632568,3060.0,Microcystis sp.,rio,BA,RIO PARAGUACU,2019-06-06,CABACEIRAS DO PARAGUACU,0,0,1,0,0,NORDESTE,1
-0.39999961853028054,25.0,50.0,80.0,25.39999961853028,90.0,4.170000076293945,4.900000095367432,6.460000038146973,1200.0,Microcystis sp.,rio,BA,RIO PARAGUACU,2019-09-05,CABACEIRAS DO PARAGUACU,0,0,0,1,0,NORDESTE,1
5.299999237060547,28.0,50.0,82.0,22.700000762939453,82.0,7.0,3.5999999046325684,7.130000114440918,1200.0,Microcystis sp.,rio,BA,RIO PARAGUACU,2019-09-05,CABACEIRAS DO PARAGUACU,0,0,0,1,0,NORDESTE,1
-0.8999996185302805,27.0,50.0,112.0,27.89999961853028,114.0,7.710000038146973,3.0,7.21999979019165,1200.0,Microcystis sp.,rio,BA,RIO PARAGUACU,2019-09-05,CABACEIRAS DO PARAGUACU,0,0,0,1,0,NORDESTE,1
1.5,25.0,50.0,50.0,23.5,50.0,4.099999904632568,3.5,7.429999828338623,1200.0,Microcystis sp.,rio,BA,RIO PARAGUACU,2019-09-05,CABACEIRAS DO PARAGUACU,0,0,0,1,0,NORDESTE,1
1.2999992370605469,29.0,50.0,52.0,27.700000762939453,129.0,7.0,4.5,7.119999885559082,1200.0,Microcystis sp.,rio,BA,RIO PARAGUACU,2019-09-05,CABACEIRAS DO PARAGUACU,0,0,0,1,0,NORDESTE,1
-1.2000007629394531,24.0,50.0,90.0,25.200000762939453,90.0,7.090000152587891,5.900000095367432,6.619999885559082,1200.0,Microcystis sp.,rio,BA,RIO PARAGUACU,2019-09-05,CABACEIRAS DO PARAGUACU,0,0,0,1,0,NORDESTE,1
1.5,31.0,50.0,172.0,29.5,198.0,7.690000057220459,8.0,5.710000038146973,0.0,Microcystis sp.,rio,BA,RIO PARAGUACU,2020-02-11,IBICOARA,0,1,0,0,0,NORDESTE,1
8.0,35.0,50.0,150.0,27.0,186.0,7.949999809265137,3.299999952316284,8.359999656677246,1280.0,Microcystis sp.,rio,BA,RIO PARAGUACU,2019-10-09,CABACEIRAS DO PARAGUACU,0,0,0,0,1,NORDESTE,1
3.5,30.0,50.0,152.0,26.5,170.0,7.699999809265137,3.799999952316284,6.900000095367432,1280.0,Microcystis sp.,rio,BA,RIO PARAGUACU,2019-10-09,CABACEIRAS DO PARAGUACU,0,0,0,0,1,NORDESTE,1
-1.1000003814697266,25.0,50.0,80.0,26.100000381469727,101.0,5.869999885559082,26.0,6.309999942779541,1650.0,Microcystis sp.,rio,BA,RIO PARAGUACU,2018-05-03,CANDEIAS,0,0,1,0,0,NORDESTE,1
1.6000003814697195,25.0,50.0,50.0,23.39999961853028,50.0,5.880000114440918,3.900000095367432,4.579999923706055,1650.0,Microcystis sp.,rio,BA,RIO PARAGUACU,2018-05-03,CANDEIAS,0,0,1,0,0,NORDESTE,1
-0.7000007629394531,28.0,50.0,68.0,28.700000762939453,80.0,6.590000152587891,2.400000095367432,6.260000228881836,0.0,Microcystis sp.,rio,BA,RIO PARAGUACU,2019-11-13,CABACEIRAS DO PARAGUACU,0,0,0,0,1,NORDESTE,1
5.5,32.0,50.0,68.0,26.5,78.0,7.239999771118164,6.800000190734863,3.25,0.0,Microcystis sp.,rio,BA,RIO PARAGUACU,2020-02-13,MURITIBA,0,1,0,0,0,NORDESTE,1
-0.20000076293945312,32.0,50.0,88.0,32.20000076293945,114.0,6.929999828338623,12.300000190734863,7.389999866485596,0.0,Microcystis sp.,rio,BA,RIO PARAGUACU,2020-02-13,MURITIBA,0,1,0,0,0,NORDESTE,1
1.2999992370605469,27.0,50.0,71.0,25.700000762939453,86.0,8.84000015258789,4.900000095367432,6.730000019073486,2250.0,Microcystis sp.,rio,BA,RIO PARAGUACU,2018-09-11,CONCEICAO DA FEIRA,0,0,0,1,0,NORDESTE,1
3.5,31.0,50.0,103.0,27.5,122.0,6.28000020980835,13.0,5.610000133514404,7980.0,Microcystis sp.,rio,BA,RIO PARAGUACU,2018-10-04,CANDEIAS,0,0,0,0,1,NORDESTE,1
5.399999618530273,30.0,50.0,50.0,24.600000381469727,50.0,6.559999942779541,10.0,3.0899999141693115,7980.0,Microcystis sp.,rio,BA,RIO PARAGUACU,2018-10-04,CANDEIAS,0,0,0,0,1,NORDESTE,1
1.7999992370605469,28.0,50.0,172.0,26.200000762939453,220.0,7.440000057220459,5.400000095367432,7.820000171661377,6000.0,Microcystis sp.,rio,BA,RIO PARAGUACU,2018-07-19,CANDEIAS,0,0,0,1,0,NORDESTE,1
1.7000007629394531,29.0,86.0,544.0,27.299999237060547,662.0,8.5600004196167,32.0,10.5,6000.0,Microcystis sp.,rio,BA,RIO PARAGUACU,2018-07-19,CANDEIAS,0,0,0,1,0,NORDESTE,1
5.200000762939453,34.0,50.0,174.0,28.799999237060547,218.0,7.46999979019165,7.199999809265137,6.920000076293945,14115.0,Microcystis sp.,rio,BA,RIO PARAGUACU,2019-07-05,CONCEICAO DA FEIRA,0,0,0,1,0,NORDESTE,1
5.899999618530273,33.0,50.0,172.0,27.100000381469727,208.0,7.25,7.699999809265137,6.46999979019165,14115.0,Microcystis sp.,rio,BA,RIO PARAGUACU,2019-07-05,CONCEICAO DA FEIRA,0,0,0,1,0,NORDESTE,1
5.5,32.0,50.0,68.0,26.5,78.0,7.239999771118164,6.800000190734863,3.25,9452.0,Microcystis sp.,rio,BA,RIO PARAGUACU,2020-02-14,ANTONIO CARDOSO,0,1,0,0,0,NORDESTE,1
-0.20000076293945312,32.0,50.0,88.0,32.20000076293945,114.0,6.929999828338623,12.300000190734863,7.389999866485596,9452.0,Microcystis sp.,rio,BA,RIO PARAGUACU,2020-02-14,ANTONIO CARDOSO,0,1,0,0,0,NORDESTE,1
0.7000007629394531,29.0,50.0,182.0,28.299999237060547,184.0,8.460000038146973,4.599999904632568,8.210000038146973,6160.0,Microcystis sp.,rio,BA,RIO PARAGUACU,2018-04-20,CANDEIAS,0,0,1,0,0,NORDESTE,1
1.0,28.5,50.0,211.0,27.5,213.0,7.690000057220459,12.0,6.099999904632568,6160.0,Microcystis sp.,rio,BA,RIO PARAGUACU,2018-04-20,CANDEIAS,0,0,1,0,0,NORDESTE,1
1.5,31.0,50.0,172.0,29.5,198.0,7.690000057220459,8.0,5.710000038146973,0.0,Microcystis sp.,rio,BA,RIO PARAGUACU,2020-02-13,MURITIBA,0,1,0,0,0,NORDESTE,1
0.8999996185302734,28.0,50.0,206.0,27.100000381469727,214.0,8.149999618530273,3.5999999046325684,8.770000457763672,3000.0,Microcystis sp.,rio,BA,RIO PARAGUACU,2016-10-21,SANTA TERESINHA,0,0,0,0,1,NORDESTE,1
-0.5,26.0,50.0,214.0,26.5,228.0,7.28000020980835,4.199999809265137,7.989999771118164,3000.0,Microcystis sp.,rio,BA,RIO PARAGUACU,2016-10-21,SANTA TERESINHA,0,0,0,0,1,NORDESTE,1
5.799999237060547,34.0,50.0,100.0,28.200000762939453,122.0,8.020000457763672,7.099999904632568,6.570000171661377,0.0,Microcystis sp.,rio,BA,RIO PARAGUACU,2019-11-25,MURITIBA,0,0,0,0,1,NORDESTE,1
7.6000003814697195,34.0,50.0,50.0,26.39999961853028,50.0,8.100000381469727,11.399999618530272,3.25,0.0,Microcystis sp.,rio,BA,RIO PARAGUACU,2019-11-25,MURITIBA,0,0,0,0,1,NORDESTE,1
4.399999618530273,32.0,50.0,109.0,27.600000381469727,109.0,6.179999828338623,16.0,7.070000171661377,6000.0,Microcystis sp.,rio,BA,RIO PARAGUACU,2018-02-05,CABACEIRAS DO PARAGUACU,0,1,0,0,0,NORDESTE,1
7.700000762939453,32.0,50.0,50.0,24.299999237060547,50.0,6.179999828338623,8.800000190734863,4.300000190734863,6000.0,Microcystis sp.,rio,BA,RIO PARAGUACU,2018-02-05,CABACEIRAS DO PARAGUACU,0,1,0,0,0,NORDESTE,1
1.5,31.0,50.0,172.0,29.5,198.0,7.690000057220459,8.0,5.710000038146973,9452.0,Microcystis sp.,rio,BA,RIO PARAGUACU,2020-02-14,ANTONIO CARDOSO,0,1,0,0,0,NORDESTE,1
-2.299999237060547,18.0,50.0,50.0,20.299999237060547,70.0,4.039999961853027,1.600000023841858,5.309999942779541,1080.0,Microcystis sp.,rio,BA,RIO PARAGUACU,2018-06-11,CABACEIRAS DO PARAGUACU,0,0,1,0,0,NORDESTE,1
-1.2999992370605469,20.0,50.0,50.0,21.299999237060547,50.0,4.210000038146973,5.400000095367432,6.050000190734863,1080.0,Microcystis sp.,rio,BA,RIO PARAGUACU,2018-06-11,CABACEIRAS DO PARAGUACU,0,0,1,0,0,NORDESTE,1
0.8999996185302734,28.0,50.0,74.0,27.100000381469727,92.0,7.0,3.400000095367432,6.739999771118164,0.0,Microcystis sp.,rio,BA,RIO PARAGUACU,2019-09-16,RAFAEL JAMBEIRO,0,0,0,1,0,NORDESTE,1
