SolTotais,SolSuspensaoTotais,DBO,NitrogenioAmoniacal,Nitratos,Clorofila,FosforoTotal,SolDissolvidosTotais,Turbidez,OD,pH,Delta T,TempAmostra,TempAr,UF,Resultado,Unidade,Categoria do manancial superficial,Nome do manancial superficial,Date_x,Município,Classe,Verao,Outono,Inverno,Primavera,Região Geográfica,Outlier
56.0,10.0,2.0,0.1000000014901161,0.550000011920929,4.138500213623047,0.1099999994039535,46.0,9.109999656677246,8.100000381469727,7.099999904632568,8.10000038146972,22.89999961853028,31.0,BA,3200.0,Aphanocapsa sp.,rio,RIO SAO FRANCISCO,2019-08-29,MALHADA,0,0,0,1,0,NORDESTE,1
60.0,11.0,2.0,0.1000000014901161,0.0900000035762786,0.800000011920929,0.0299999993294477,49.0,14.699999809265137,7.199999809265137,6.800000190734863,11.500001907348626,25.39999961853028,36.900001525878906,BA,4800.0,Aphanocapsa sp.,rio,RIO SAO FRANCISCO,2018-09-26,ITAGUACU DA BAHIA,0,0,0,0,1,NORDESTE,1
90.0,13.0,2.0,0.2000000029802322,0.5299999713897705,3.0037999153137207,0.0799999982118606,77.0,14.699999809265137,7.800000190734863,7.199999809265137,7.6000003814697195,22.39999961853028,30.0,BA,3200.0,Aphanocapsa sp.,rio,RIO SAO FRANCISCO,2019-08-29,MALHADA,0,0,0,1,0,NORDESTE,1
124.0,31.0,2.0,0.1000000014901161,2.0999999046325684,2.107899904251098,0.050000000745058,93.0,82.0,7.0,6.5,1.8999996185302734,27.200000762939453,29.100000381469727,BA,0.0,Aphanocapsa sp.,rio,RIO SAO FRANCISCO,2019-12-03,IBOTIRAMA,0,0,0,0,1,NORDESTE,1
47.0,2.0,3.5999999046325684,0.1700000017881393,0.1000000014901161,0.800000011920929,0.0199999995529651,45.0,4.369999885559082,6.900000095367432,6.800000190734863,2.5,25.5,28.0,BA,0.0,Aphanocapsa sp.,rio,RIO SAO FRANCISCO,2018-09-04,IBOTIRAMA,0,0,0,1,0,NORDESTE,1
52.0,2.0,2.0,0.1000000014901161,0.0700000002980232,0.8009999990463257,0.0199999995529651,51.0,7.019999980926514,8.199999809265137,7.099999904632568,4.899999618530273,24.100000381469727,29.0,BA,0.0,Aphanocapsa sp.,rio,RIO SAO FRANCISCO,2018-09-04,IBOTIRAMA,0,0,0,1,0,NORDESTE,1
62.0,14.0,2.0,0.1000000014901161,0.0700000002980232,0.800000011920929,0.0199999995529651,48.0,2.7699999809265137,6.800000190734863,6.800000190734863,0.6000003814697195,23.39999961853028,24.0,BA,0.0,Aphanocapsa sp.,rio,RIO SAO FRANCISCO,2018-09-04,IBOTIRAMA,0,0,0,1,0,NORDESTE,1
60.0,8.0,2.0,0.1000000014901161,0.449999988079071,0.800000011920929,0.0599999986588954,52.0,2.150000095367432,6.800000190734863,7.0,5.700000762939453,23.299999237060547,29.0,BA,0.0,Aphanocapsa sp.,rio,RIO SAO FRANCISCO,2019-09-03,IBOTIRAMA,0,0,0,1,0,NORDESTE,1
51.0,3.0,2.0,0.1000000014901161,0.4399999976158142,0.800000011920929,0.0900000035762786,48.0,2.140000104904175,6.5,6.800000190734863,3.0,23.0,26.0,BA,0.0,Aphanocapsa sp.,rio,RIO SAO FRANCISCO,2019-09-03,IBOTIRAMA,0,0,0,1,0,NORDESTE,1
64.0,11.0,2.0,0.1000000014901161,0.4600000083446502,0.800000011920929,0.0399999991059303,53.0,9.5,7.5,7.199999809265137,5.0,24.0,29.0,BA,0.0,Aphanocapsa sp.,rio,RIO SAO FRANCISCO,2019-09-03,IBOTIRAMA,0,0,0,1,0,NORDESTE,1
74.0,7.0,2.0,0.1000000014901161,0.050000000745058,21.55069923400879,0.0399999991059303,67.0,20.39999961853028,7.900000095367432,8.0,2.700000762939446,24.89999961853028,27.600000381469727,BA,4800.0,Aphanocapsa sp.,rio,RIO SAO FRANCISCO,2018-09-26,ITAGUACU DA BAHIA,0,0,0,0,1,NORDESTE,1
63.0,5.0,2.0,0.2399999946355819,0.4300000071525574,4.271999835968018,0.0199999995529651,58.0,5.900000095367432,8.100000381469727,7.199999809265137,-4.200000762939453,20.200000762939453,16.0,BA,0.0,Aphanocapsa sp.,rio,RIO SAO FRANCISCO,2018-09-04,IBOTIRAMA,0,0,0,1,0,NORDESTE,1
165.0,15.0,2.0,0.1500000059604644,0.2300000041723251,1.6019999980926514,0.0599999986588954,150.0,5.099999904632568,3.299999952316284,6.099999904632568,-0.09999847412109375,26.799999237060547,26.700000762939453,BA,0.0,Aphanocapsa sp.,rio,RIO SAO FRANCISCO,2018-11-06,IBOTIRAMA,0,0,0,0,1,NORDESTE,1
60.0,8.0,2.0,0.1000000014901161,0.449999988079071,0.800000011920929,0.0599999986588954,52.0,2.150000095367432,6.800000190734863,7.0,5.700000762939453,23.299999237060547,29.0,BA,0.0,Aphanocapsa sp.,rio,RIO SAO FRANCISCO,2019-09-04,MUQUEM DE SAO FRANCISCO,0,0,0,1,0,NORDESTE,1
51.0,3.0,2.0,0.1000000014901161,0.4399999976158142,0.800000011920929,0.0900000035762786,48.0,2.140000104904175,6.5,6.800000190734863,3.0,23.0,26.0,BA,0.0,Aphanocapsa sp.,rio,RIO SAO FRANCISCO,2019-09-04,MUQUEM DE SAO FRANCISCO,0,0,0,1,0,NORDESTE,1
64.0,11.0,2.0,0.1000000014901161,0.4600000083446502,0.800000011920929,0.0399999991059303,53.0,9.5,7.5,7.199999809265137,5.0,24.0,29.0,BA,0.0,Aphanocapsa sp.,rio,RIO SAO FRANCISCO,2019-09-04,MUQUEM DE SAO FRANCISCO,0,0,0,1,0,NORDESTE,1
57.0,8.0,2.0,0.1000000014901161,0.8700000047683716,2.5364999771118164,0.1199999973177909,49.0,5.400000095367432,8.699999809265137,7.400000095367432,-1.5,21.5,20.0,BA,0.0,Aphanocapsa sp.,rio,RIO SAO FRANCISCO,2019-09-03,IBOTIRAMA,0,0,0,1,0,NORDESTE,1
47.0,2.0,3.5999999046325684,0.1700000017881393,0.1000000014901161,0.800000011920929,0.0199999995529651,45.0,4.369999885559082,6.900000095367432,6.800000190734863,2.5,25.5,28.0,BA,0.0,Aphanocapsa sp.,rio,RIO SAO FRANCISCO,2018-09-05,MORPARA,0,0,0,1,0,NORDESTE,1
52.0,2.0,2.0,0.1000000014901161,0.0700000002980232,0.8009999990463257,0.0199999995529651,51.0,7.019999980926514,8.199999809265137,7.099999904632568,4.899999618530273,24.100000381469727,29.0,BA,0.0,Aphanocapsa sp.,rio,RIO SAO FRANCISCO,2018-09-05,MORPARA,0,0,0,1,0,NORDESTE,1
62.0,14.0,2.0,0.1000000014901161,0.0700000002980232,0.800000011920929,0.0199999995529651,48.0,2.7699999809265137,6.800000190734863,6.800000190734863,0.6000003814697195,23.39999961853028,24.0,BA,0.0,Aphanocapsa sp.,rio,RIO SAO FRANCISCO,2018-09-05,MORPARA,0,0,0,1,0,NORDESTE,1
233.0,104.0,2.0,0.1000000014901161,0.9399999976158142,6.323699951171875,0.0799999982118606,129.0,253.0,6.599999904632568,6.400000095367432,2.8000011444091726,29.39999961853028,32.20000076293945,BA,0.0,Aphanocapsa sp.,rio,RIO SAO FRANCISCO,2019-12-03,IBOTIRAMA,0,0,0,0,1,NORDESTE,1
113.0,25.0,2.0,0.1400000005960464,0.7599999904632568,1.8101999759674072,0.0399999991059303,88.0,102.0,6.699999809265137,6.800000190734863,2.5999984741210938,28.700000762939453,31.299999237060547,BA,0.0,Aphanocapsa sp.,rio,RIO SAO FRANCISCO,2019-12-03,IBOTIRAMA,0,0,0,0,1,NORDESTE,1
47.0,2.0,3.5999999046325684,0.1700000017881393,0.1000000014901161,0.800000011920929,0.0199999995529651,45.0,4.369999885559082,6.900000095367432,6.800000190734863,2.5,25.5,28.0,BA,0.0,Aphanocapsa sp.,rio,RIO SAO FRANCISCO,2018-09-05,MUQUEM DE SAO FRANCISCO,0,0,0,1,0,NORDESTE,1
52.0,2.0,2.0,0.1000000014901161,0.0700000002980232,0.8009999990463257,0.0199999995529651,51.0,7.019999980926514,8.199999809265137,7.099999904632568,4.899999618530273,24.100000381469727,29.0,BA,0.0,Aphanocapsa sp.,rio,RIO SAO FRANCISCO,2018-09-05,MUQUEM DE SAO FRANCISCO,0,0,0,1,0,NORDESTE,1
62.0,14.0,2.0,0.1000000014901161,0.0700000002980232,0.800000011920929,0.0199999995529651,48.0,2.7699999809265137,6.800000190734863,6.800000190734863,0.6000003814697195,23.39999961853028,24.0,BA,0.0,Aphanocapsa sp.,rio,RIO SAO FRANCISCO,2018-09-05,MUQUEM DE SAO FRANCISCO,0,0,0,1,0,NORDESTE,1
60.0,8.0,2.0,0.1000000014901161,0.449999988079071,0.800000011920929,0.0599999986588954,52.0,2.150000095367432,6.800000190734863,7.0,5.700000762939453,23.299999237060547,29.0,BA,0.0,Aphanocapsa sp.,rio,RIO SAO FRANCISCO,2019-09-04,MORPARA,0,0,0,1,0,NORDESTE,1
51.0,3.0,2.0,0.1000000014901161,0.4399999976158142,0.800000011920929,0.0900000035762786,48.0,2.140000104904175,6.5,6.800000190734863,3.0,23.0,26.0,BA,0.0,Aphanocapsa sp.,rio,RIO SAO FRANCISCO,2019-09-04,MORPARA,0,0,0,1,0,NORDESTE,1
64.0,11.0,2.0,0.1000000014901161,0.4600000083446502,0.800000011920929,0.0399999991059303,53.0,9.5,7.5,7.199999809265137,5.0,24.0,29.0,BA,0.0,Aphanocapsa sp.,rio,RIO SAO FRANCISCO,2019-09-04,MORPARA,0,0,0,1,0,NORDESTE,1
58.0,50.0,2.0,0.4000000059604645,0.0199999995529651,1.090000033378601,0.0199999995529651,50.0,6.900000095367432,7.659999847412109,6.090000152587891,2.3999996185302734,27.600000381469727,30.0,BA,1600.0,Aphanocapsa sp.,rio,RIO SAO FRANCISCO,2017-10-24,MALHADA,0,0,0,0,1,NORDESTE,1
58.0,50.0,2.0,0.4000000059604645,0.0199999995529651,0.7599999904632568,0.0299999993294477,50.0,10.0,7.139999866485596,6.889999866485596,-0.20000076293945312,24.200000762939453,24.0,BA,1600.0,Aphanocapsa sp.,rio,RIO SAO FRANCISCO,2017-10-24,MALHADA,0,0,0,0,1,NORDESTE,1
67.0,11.0,2.0,0.1400000005960464,0.1400000005960464,0.800000011920929,0.1199999973177909,56.0,17.700000762939453,7.400000095367432,7.599999904632568,8.200000762939453,25.5,33.70000076293945,BA,4800.0,Aphanocapsa sp.,rio,RIO SAO FRANCISCO,2018-09-26,ITAGUACU DA BAHIA,0,0,0,0,1,NORDESTE,1
71.0,11.0,2.0,0.1000000014901161,0.4000000059604645,2.6700000762939453,0.0199999995529651,60.0,12.699999809265137,8.0,7.099999904632568,1.1000003814697195,21.89999961853028,23.0,BA,0.0,Aphanocapsa sp.,rio,RIO SAO FRANCISCO,2018-09-04,IBOTIRAMA,0,0,0,1,0,NORDESTE,1
57.0,8.0,2.0,0.1000000014901161,0.8700000047683716,2.5364999771118164,0.1199999973177909,49.0,5.400000095367432,8.699999809265137,7.400000095367432,-1.5,21.5,20.0,BA,0.0,Aphanocapsa sp.,rio,RIO SAO FRANCISCO,2019-09-04,MUQUEM DE SAO FRANCISCO,0,0,0,1,0,NORDESTE,1
56.0,10.0,2.0,0.1000000014901161,0.550000011920929,4.138500213623047,0.1099999994039535,46.0,9.109999656677246,8.100000381469727,7.099999904632568,8.10000038146972,22.89999961853028,31.0,BA,0.0,Aphanocapsa sp.,rio,RIO SAO FRANCISCO,2019-09-03,IBOTIRAMA,0,0,0,1,0,NORDESTE,1
165.0,15.0,2.0,0.1500000059604644,0.2300000041723251,1.6019999980926514,0.0599999986588954,150.0,5.099999904632568,3.299999952316284,6.099999904632568,-0.09999847412109375,26.799999237060547,26.700000762939453,BA,0.0,Aphanocapsa sp.,rio,RIO SAO FRANCISCO,2018-11-07,MORPARA,0,0,0,0,1,NORDESTE,1
165.0,15.0,2.0,0.1500000059604644,0.2300000041723251,1.6019999980926514,0.0599999986588954,150.0,5.099999904632568,3.299999952316284,6.099999904632568,-0.09999847412109375,26.799999237060547,26.700000762939453,BA,0.0,Aphanocapsa sp.,rio,RIO SAO FRANCISCO,2018-11-07,MUQUEM DE SAO FRANCISCO,0,0,0,0,1,NORDESTE,1
63.0,5.0,2.0,0.2399999946355819,0.4300000071525574,4.271999835968018,0.0199999995529651,58.0,5.900000095367432,8.100000381469727,7.199999809265137,-4.200000762939453,20.200000762939453,16.0,BA,0.0,Aphanocapsa sp.,rio,RIO SAO FRANCISCO,2018-09-05,MORPARA,0,0,0,1,0,NORDESTE,1
165.0,15.0,2.0,0.1500000059604644,0.2300000041723251,1.6019999980926514,0.0599999986588954,150.0,5.099999904632568,3.299999952316284,6.099999904632568,-0.09999847412109375,26.799999237060547,26.700000762939453,BA,3120.0,Aphanocapsa sp.,rio,RIO SAO FRANCISCO,2018-11-07,JAGUARARI,0,0,0,0,1,NORDESTE,1
63.0,5.0,2.0,0.2399999946355819,0.4300000071525574,4.271999835968018,0.0199999995529651,58.0,5.900000095367432,8.100000381469727,7.199999809265137,-4.200000762939453,20.200000762939453,16.0,BA,0.0,Aphanocapsa sp.,rio,RIO SAO FRANCISCO,2018-09-05,MUQUEM DE SAO FRANCISCO,0,0,0,1,0,NORDESTE,1
57.0,8.0,2.0,0.1000000014901161,0.8700000047683716,2.5364999771118164,0.1199999973177909,49.0,5.400000095367432,8.699999809265137,7.400000095367432,-1.5,21.5,20.0,BA,0.0,Aphanocapsa sp.,rio,RIO SAO FRANCISCO,2019-09-04,MORPARA,0,0,0,1,0,NORDESTE,1
110.0,50.0,2.0,0.4000000059604645,0.0199999995529651,1.4600000381469729,0.0299999993294477,70.0,40.0,7.329999923706055,7.150000095367432,0.0,30.0,30.0,BA,1600.0,Aphanocapsa sp.,rio,RIO SAO FRANCISCO,2017-10-24,MALHADA,0,0,0,0,1,NORDESTE,1
56.0,10.0,2.0,0.1000000014901161,0.550000011920929,4.138500213623047,0.1099999994039535,46.0,9.109999656677246,8.100000381469727,7.099999904632568,8.10000038146972,22.89999961853028,31.0,BA,0.0,Aphanocapsa sp.,rio,RIO SAO FRANCISCO,2019-09-04,MUQUEM DE SAO FRANCISCO,0,0,0,1,0,NORDESTE,1
90.0,13.0,2.0,0.2000000029802322,0.5299999713897705,3.0037999153137207,0.0799999982118606,77.0,14.699999809265137,7.800000190734863,7.199999809265137,7.6000003814697195,22.39999961853028,30.0,BA,0.0,Aphanocapsa sp.,rio,RIO SAO FRANCISCO,2019-09-03,IBOTIRAMA,0,0,0,1,0,NORDESTE,1
60.0,11.0,2.0,0.1000000014901161,0.0900000035762786,0.800000011920929,0.0299999993294477,49.0,14.699999809265137,7.199999809265137,6.800000190734863,11.500001907348626,25.39999961853028,36.900001525878906,BA,0.0,Aphanocapsa sp.,rio,RIO SAO FRANCISCO,2018-10-02,IBOTIRAMA,0,0,0,0,1,NORDESTE,1
71.0,11.0,2.0,0.1000000014901161,0.4000000059604645,2.6700000762939453,0.0199999995529651,60.0,12.699999809265137,8.0,7.099999904632568,1.1000003814697195,21.89999961853028,23.0,BA,0.0,Aphanocapsa sp.,rio,RIO SAO FRANCISCO,2018-09-05,MORPARA,0,0,0,1,0,NORDESTE,1
166.0,67.0,2.0,0.1700000017881393,1.0399999618530271,2.583899974822998,0.050000000745058,99.0,147.0,7.0,6.699999809265137,4.0,28.0,32.0,BA,0.0,Aphanocapsa sp.,rio,RIO SAO FRANCISCO,2019-12-03,IBOTIRAMA,0,0,0,0,1,NORDESTE,1
143.0,61.0,2.0,0.1700000017881393,1.0499999523162842,2.6175999641418457,0.0399999991059303,82.0,90.4000015258789,6.699999809265137,6.300000190734863,4.0,28.299999237060547,32.29999923706055,BA,0.0,Aphanocapsa sp.,rio,RIO SAO FRANCISCO,2019-12-03,IBOTIRAMA,0,0,0,0,1,NORDESTE,1
71.0,11.0,2.0,0.1000000014901161,0.4000000059604645,2.6700000762939453,0.0199999995529651,60.0,12.699999809265137,8.0,7.099999904632568,1.1000003814697195,21.89999961853028,23.0,BA,0.0,Aphanocapsa sp.,rio,RIO SAO FRANCISCO,2018-09-05,MUQUEM DE SAO FRANCISCO,0,0,0,1,0,NORDESTE,1
59.0,17.0,2.0,0.1000000014901161,0.8600000143051147,0.8009999990463257,0.0299999993294477,42.0,9.010000228881836,6.800000190734863,6.199999809265137,5.600000381469727,25.5,31.100000381469727,BA,0.0,Aphanocapsa sp.,rio,RIO SAO FRANCISCO,2019-10-02,IBOTIRAMA,0,0,0,0,1,NORDESTE,1
56.0,10.0,2.0,0.1000000014901161,0.550000011920929,4.138500213623047,0.1099999994039535,46.0,9.109999656677246,8.100000381469727,7.099999904632568,8.10000038146972,22.89999961853028,31.0,BA,0.0,Aphanocapsa sp.,rio,RIO SAO FRANCISCO,2019-09-04,MORPARA,0,0,0,1,0,NORDESTE,1
90.0,13.0,2.0,0.2000000029802322,0.5299999713897705,3.0037999153137207,0.0799999982118606,77.0,14.699999809265137,7.800000190734863,7.199999809265137,7.6000003814697195,22.39999961853028,30.0,BA,0.0,Aphanocapsa sp.,rio,RIO SAO FRANCISCO,2019-09-04,MUQUEM DE SAO FRANCISCO,0,0,0,1,0,NORDESTE,1
60.0,11.0,2.0,0.1000000014901161,0.0900000035762786,0.800000011920929,0.0299999993294477,49.0,14.699999809265137,7.199999809265137,6.800000190734863,11.500001907348626,25.39999961853028,36.900001525878906,BA,0.0,Aphanocapsa sp.,rio,RIO SAO FRANCISCO,2018-10-03,MUQUEM DE SAO FRANCISCO,0,0,0,0,1,NORDESTE,1
53.0,12.0,2.0,0.1000000014901161,0.4799999892711639,1.3350000381469729,0.0199999995529651,41.0,14.300000190734863,8.0,6.800000190734863,1.2999992370605469,19.700000762939453,21.0,BA,3200.0,Aphanocapsa sp.,rio,RIO SAO FRANCISCO,2019-08-29,MALHADA,0,0,0,1,0,NORDESTE,1
90.0,13.0,2.0,0.2000000029802322,0.5299999713897705,3.0037999153137207,0.0799999982118606,77.0,14.699999809265137,7.800000190734863,7.199999809265137,7.6000003814697195,22.39999961853028,30.0,BA,0.0,Aphanocapsa sp.,rio,RIO SAO FRANCISCO,2019-09-04,MORPARA,0,0,0,1,0,NORDESTE,1
27.0,2.0,2.0,0.1000000014901161,0.4399999976158142,0.800000011920929,0.0799999982118606,25.0,5.139999866485596,8.199999809265137,6.099999904632568,10.299999237060547,21.700000762939453,32.0,BA,3200.0,Aphanocapsa sp.,rio,RIO SAO FRANCISCO,2019-08-29,MALHADA,0,0,0,1,0,NORDESTE,1
29.0,2.0,2.0,0.1000000014901161,0.4399999976158142,0.800000011920929,0.0199999995529651,28.0,1.2999999523162842,8.600000381469727,6.099999904632568,11.299999237060547,19.700000762939453,31.0,BA,3200.0,Aphanocapsa sp.,rio,RIO SAO FRANCISCO,2019-08-29,MALHADA,0,0,0,1,0,NORDESTE,1
74.0,7.0,2.0,0.1000000014901161,0.050000000745058,21.55069923400879,0.0399999991059303,67.0,20.39999961853028,7.900000095367432,8.0,2.700000762939446,24.89999961853028,27.600000381469727,BA,0.0,Aphanocapsa sp.,rio,RIO SAO FRANCISCO,2018-10-02,IBOTIRAMA,0,0,0,0,1,NORDESTE,1
58.0,50.0,2.0,0.4000000059604645,0.0799999982118606,1.090000033378601,0.0700000002980232,50.0,3.299999952316284,8.510000228881836,7.389999866485596,3.0,22.0,25.0,BA,17520.0,Aphanocapsa sp.,rio,RIO SAO FRANCISCO,2017-07-25,MALHADA,0,0,0,1,0,NORDESTE,1
67.0,11.0,2.0,0.1400000005960464,0.1400000005960464,0.800000011920929,0.1199999973177909,56.0,17.700000762939453,7.400000095367432,7.599999904632568,8.200000762939453,25.5,33.70000076293945,BA,0.0,Aphanocapsa sp.,rio,RIO SAO FRANCISCO,2018-10-02,IBOTIRAMA,0,0,0,0,1,NORDESTE,1
74.0,7.0,2.0,0.1000000014901161,0.050000000745058,21.55069923400879,0.0399999991059303,67.0,20.39999961853028,7.900000095367432,8.0,2.700000762939446,24.89999961853028,27.600000381469727,BA,0.0,Aphanocapsa sp.,rio,RIO SAO FRANCISCO,2018-10-03,MUQUEM DE SAO FRANCISCO,0,0,0,0,1,NORDESTE,1
81.0,5.0,2.0,0.2399999946355819,1.2899999618530271,1.3350000381469729,0.0299999993294477,76.0,18.700000762939453,7.099999904632568,7.099999904632568,2.8000011444091797,24.799999237060547,27.600000381469727,BA,0.0,Aphanocapsa sp.,rio,RIO SAO FRANCISCO,2019-10-02,IBOTIRAMA,0,0,0,0,1,NORDESTE,1
80.0,14.0,2.0,0.1400000005960464,0.0199999995529651,9.345000267028809,0.0199999995529651,66.0,28.600000381469727,7.900000095367432,7.099999904632568,4.900001525878906,26.799999237060547,31.700000762939453,BA,4800.0,Aphanocapsa sp.,rio,RIO SAO FRANCISCO,2018-09-26,ITAGUACU DA BAHIA,0,0,0,0,1,NORDESTE,1
110.0,50.0,2.0,0.4000000059604645,0.2399999946355819,1.4199999570846558,0.0799999982118606,78.0,14.0,8.369999885559082,8.949999809265137,4.0,22.0,26.0,BA,17520.0,Aphanocapsa sp.,rio,RIO SAO FRANCISCO,2017-07-25,MALHADA,0,0,0,1,0,NORDESTE,1
92.0,50.0,2.0,0.4000000059604645,0.0299999993294477,2.930000066757202,0.0299999993294477,54.0,8.600000381469727,8.729999542236328,7.510000228881836,-1.2000007629394531,21.200000762939453,20.0,BA,17520.0,Aphanocapsa sp.,rio,RIO SAO FRANCISCO,2017-07-25,MALHADA,0,0,0,1,0,NORDESTE,1
98.0,50.0,2.0,0.4000000059604645,0.0799999982118606,6.5,0.0299999993294477,84.0,6.5,10.600000381469728,9.529999732971191,6.0,24.0,30.0,BA,17520.0,Aphanocapsa sp.,rio,RIO SAO FRANCISCO,2017-07-25,MALHADA,0,0,0,1,0,NORDESTE,1
88.0,50.0,2.0,0.4000000059604645,0.0299999993294477,3.259999990463257,0.0299999993294477,50.0,12.0,6.849999904632568,6.289999961853027,4.200000762939453,22.799999237060547,27.0,BA,17520.0,Aphanocapsa sp.,rio,RIO SAO FRANCISCO,2017-07-25,MALHADA,0,0,0,1,0,NORDESTE,1
84.0,50.0,2.0,0.4000000059604645,0.0299999993294477,7.940000057220459,0.0299999993294477,50.0,11.0,6.110000133514404,5.019999980926514,4.299999237060547,22.700000762939453,27.0,BA,17520.0,Aphanocapsa sp.,rio,RIO SAO FRANCISCO,2017-07-25,MALHADA,0,0,0,1,0,NORDESTE,1
78.0,50.0,2.0,0.4000000059604645,0.0199999995529651,2.609999895095825,0.0299999993294477,60.0,18.0,8.210000038146973,5.400000095367432,5.5,22.5,28.0,BA,17520.0,Aphanocapsa sp.,rio,RIO SAO FRANCISCO,2017-07-25,MALHADA,0,0,0,1,0,NORDESTE,1
86.0,50.0,2.0,0.4000000059604645,0.0199999995529651,2.930000066757202,0.0199999995529651,52.0,5.800000190734863,6.880000114440918,7.260000228881836,-0.8999996185302805,20.89999961853028,20.0,BA,17520.0,Aphanocapsa sp.,rio,RIO SAO FRANCISCO,2017-07-25,MALHADA,0,0,0,1,0,NORDESTE,1
64.0,50.0,2.0,0.4000000059604645,0.0199999995529651,1.850000023841858,0.0199999995529651,50.0,6.900000095367432,8.9399995803833,8.899999618530273,9.0,22.0,31.0,BA,17520.0,Aphanocapsa sp.,rio,RIO SAO FRANCISCO,2017-07-25,MALHADA,0,0,0,1,0,NORDESTE,1
74.0,50.0,2.0,0.4000000059604645,0.3000000119209289,2.1700000762939453,0.0599999986588954,58.0,7.800000190734863,8.65999984741211,8.630000114440918,10.0,23.0,33.0,BA,17520.0,Aphanocapsa sp.,rio,RIO SAO FRANCISCO,2017-07-25,MALHADA,0,0,0,1,0,NORDESTE,1
123.0,40.0,3.5999999046325684,0.1430000066757202,0.0260000005364418,1.2200000286102295,0.0370000004768371,83.13999938964844,16.920000076293945,6.050000190734863,7.340000152587891,3.9300003051757812,29.06999969482422,33.0,BA,0.0,Aphanocapsa sp.,rio,RIO SAO FRANCISCO,2022-05-02,IBOTIRAMA,0,0,1,0,0,NORDESTE,1
67.0,11.0,2.0,0.1400000005960464,0.1400000005960464,0.800000011920929,0.1199999973177909,56.0,17.700000762939453,7.400000095367432,7.599999904632568,8.200000762939453,25.5,33.70000076293945,BA,0.0,Aphanocapsa sp.,rio,RIO SAO FRANCISCO,2018-10-03,MUQUEM DE SAO FRANCISCO,0,0,0,0,1,NORDESTE,1
71.0,8.0,2.0,0.209999993443489,0.6399999856948853,0.800000011920929,0.1199999973177909,63.0,5.840000152587891,7.400000095367432,7.199999809265137,2.1999988555908274,26.200000762939453,28.39999961853028,BA,0.0,Aphanocapsa sp.,rio,RIO SAO FRANCISCO,2019-10-02,IBOTIRAMA,0,0,0,0,1,NORDESTE,1
75.0,18.0,2.0,0.1000000014901161,0.0299999993294477,10.89799976348877,0.0599999986588954,57.0,20.200000762939453,8.0,7.199999809265137,4.499998092651367,27.600000381469727,32.099998474121094,BA,4800.0,Aphanocapsa sp.,rio,RIO SAO FRANCISCO,2018-09-26,ITAGUACU DA BAHIA,0,0,0,0,1,NORDESTE,1
78.0,30.0,2.0,0.1400000005960464,0.699999988079071,1.1680999994277954,0.0199999995529651,48.0,21.700000762939453,9.5,7.5,3.0,18.200000762939453,21.200000762939453,BA,0.0,Aphanocapsa sp.,rio,RIO SAO FRANCISCO,2018-09-04,IBOTIRAMA,0,0,0,1,0,NORDESTE,1
62.0,7.0,2.0,0.1299999952316284,1.0199999809265137,2.4030001163482666,0.0199999995529651,55.0,16.399999618530273,9.399999618530272,7.900000095367432,6.0,21.0,27.0,BA,0.0,Aphanocapsa sp.,rio,RIO SAO FRANCISCO,2018-09-04,IBOTIRAMA,0,0,0,1,0,NORDESTE,1
53.0,12.0,2.0,0.1000000014901161,0.4799999892711639,1.3350000381469729,0.0199999995529651,41.0,14.300000190734863,8.0,6.800000190734863,1.2999992370605469,19.700000762939453,21.0,BA,0.0,Aphanocapsa sp.,rio,RIO SAO FRANCISCO,2019-09-03,IBOTIRAMA,0,0,0,1,0,NORDESTE,1
58.0,50.0,2.0,0.4000000059604645,0.0199999995529651,0.7599999904632568,0.0199999995529651,54.0,8.600000381469727,7.090000152587891,6.71999979019165,4.299999237060547,25.700000762939453,30.0,BA,1600.0,Aphanocapsa sp.,rio,RIO SAO FRANCISCO,2017-10-24,MALHADA,0,0,0,0,1,NORDESTE,1
58.0,50.0,2.0,0.4000000059604645,0.0199999995529651,0.7599999904632568,0.0199999995529651,50.0,10.0,7.179999828338623,6.320000171661377,5.399999618530273,24.600000381469727,30.0,BA,1600.0,Aphanocapsa sp.,rio,RIO SAO FRANCISCO,2017-10-24,MALHADA,0,0,0,0,1,NORDESTE,1
50.0,50.0,2.0,0.4000000059604645,0.0199999995529651,1.090000033378601,0.0199999995529651,50.0,9.399999618530272,6.329999923706055,6.150000095367432,6.0,25.0,31.0,BA,1600.0,Aphanocapsa sp.,rio,RIO SAO FRANCISCO,2017-10-24,MALHADA,0,0,0,0,1,NORDESTE,1
58.0,50.0,2.0,0.4000000059604645,0.0199999995529651,1.0399999618530271,0.0199999995529651,50.0,12.0,9.829999923706056,7.800000190734863,3.5,26.5,30.0,BA,1600.0,Aphanocapsa sp.,rio,RIO SAO FRANCISCO,2017-10-24,MALHADA,0,0,0,0,1,NORDESTE,1
80.0,50.0,2.0,0.4000000059604645,0.0199999995529651,1.409999966621399,0.0199999995529651,74.0,16.0,8.510000228881836,7.840000152587891,2.6000003814697195,27.39999961853028,30.0,BA,1600.0,Aphanocapsa sp.,rio,RIO SAO FRANCISCO,2017-10-24,MALHADA,0,0,0,0,1,NORDESTE,1
